Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_SIG_STR_landed,B_avg_TD_att,B_avg_HEAD_landed,B_avg_BODY_landed,B_avg_LEG_landed,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_wins,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_SIG_STR_landed,R_avg_TD_att,R_avg_HEAD_landed,R_avg_BODY_landed,R_avg_LEG_landed,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_wins,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Blue,WomenBantamweight,0,0,53.5,0.75,35.875,10.25,7.375,38.5625,14.8125,0.125,107.3125,1,3,3,2,1,0,162.56,33,3,2,0,0.25,28,0.25,17.875,3.90625,6.21875,21.96875,4.53125,1.5,91.5625,0,1,1,5,0,0,167.64,30,-2,0
Red,Welterweight,0.875,0,54.515625,0.28125,42.375,9.75,2.390625,49.296875,2.703125,2.515625,58.234375,0,2,3,4,0,0,187.96,29,-1,3,0.8203125,0.125,49.0859375,0.75,32.3515625,11.6484375,5.0859375,42.046875,2.828125,4.2109375,65.25,0,2,3,5,0,2,190.5,29,-3,1
Red,LightHeavyweight,0.375,0.03125,17.28125,6.09375,12.078125,3.203125,2,11.46875,4,1.8125,141.28125,0,3,5,2,3,1,185.42,33,-1,1,0.004463196,0.074234009,20.67409515,4.252586365,16.5526886,2.792671204,1.328735352,16.85668182,1.43245697,2.38495636,87.71212769,1,5,13,5,3,1,187.96,33,5,9
Red,Lightweight,0.75,1,37.5,1,32.875,3,1.625,29.625,2.25,5.625,25.375,0,1,2,2,1,0,180.34,33,-1,1,0.25,0,45.875,1.625,32.375,5.75,7.75,44.125,1.5,0.25,54.375,0,2,3,1,0,0,167.64,32,1,3
Blue,Heavyweight,0.0625,0.05859375,58.1875,0.66796875,35.90234375,20.40234375,1.8828125,29.9453125,26.96875,1.2734375,155.890625,1,4,6,3,4,1,198.12,38,1,1,0.098518372,0.00207901,18.71528816,0.024417877,11.87239647,3.251667023,3.59122467,13.37689781,3.945384979,1.393005371,54.61762047,5,7,14,6,9,2,195.58,37,1,3
Red,LightHeavyweight,0,0.25,61.125,2.625,42.5,17.5,1.125,20.375,16.625,24.125,262.125,0,1,2,2,1,0,198.12,33,1,1,0.653808594,0.006835938,75.69824219,4.6484375,54.70507813,14.22851563,6.764648438,64.47265625,8.635742188,2.58984375,63.96289063,2,6,8,4,4,2,200.66,29,1,2
Red,Lightweight,0,0.109375,38.625,3,22.65625,8.578125,7.390625,32.546875,3.578125,2.5,130.984375,0,2,3,4,0,1,182.88,30,-2,2,0.03125,0.03125,37.875,8.3125,30,2.859375,5.015625,17.265625,2.28125,18.328125,286.265625,0,3,5,2,1,0,185.42,29,3,3
Red,Middleweight,0.03125,0.0625,36.96875,3.71875,21.34375,9.25,6.375,19.125,5.15625,12.6875,226.46875,0,1,1,5,0,0,195.58,35,-2,1,0.09375,0.5,12.5,0,6.328125,3.90625,2.265625,7.578125,4.625,0.296875,34.28125,0,3,4,3,3,1,190.5,30,-1,0
Red,Featherweight,0.125244141,1.043884277,15.97045898,1.76385498,7.548034668,6.203918457,2.218505859,6.911254883,4.698486328,4.360717773,50.85839844,0,4,9,6,0,8,187.96,26,2,1,0.0234375,0.09765625,47.39453125,1.66015625,32.56640625,7.56640625,7.26171875,45.49609375,1.8359375,0.0625,8.5,3,5,5,4,2,2,182.88,29,-1,1
Blue,Lightweight,6.68E-05,0.23364377,22.72241259,1.049285889,15.63139868,3.435645342,3.655368567,16.71309495,1.337705135,4.671612501,80.91733527,0,7,15,8,3,6,180.34,32,2,6,0.500245094,0.04586792,27.12929058,1.248784065,25.48415184,1.06499958,0.58013916,14.43145847,9.561528206,3.136303902,33.69591427,0,3,13,8,4,7,180.34,32,3,1
Red,Welterweight,0.333984375,0.256835938,117.8623047,0.879882813,67.24951172,28.95410156,21.65869141,95.75830078,16.0234375,6.080566406,50.64746094,3,5,7,5,4,0,190.5,32,-1,2,0.03125,1.514012814,26.11180258,8.704519749,24.97625375,0.937641382,0.197907448,3.226299286,1.075196743,21.81030655,659.5857344,1,5,17,6,1,8,182.88,38,5,8
Red,Bantamweight,0.064453125,0.015625,46.96728516,1.299804688,32.10644531,14.41455078,0.446289063,29.60107422,16.0078125,1.358398438,138.765625,0,5,8,4,1,0,175.26,32,1,7,1.125,0,27.375,1.125,23.375,1.375,2.625,25,0.375,2,12.5,0,4,4,0,3,0,165.1,25,4,1
Blue,Welterweight,1.515174866,0.7856493,45.70356274,2.387867928,24.98577023,9.170131683,11.54766083,31.8751421,5.161142349,8.66727829,155.3729353,1,8,17,4,6,5,185.42,33,4,6,0.367248535,0.127166748,80.2857132,4.013412476,35.99182129,29.61693573,14.67695618,53.06939697,22.70102692,4.515289307,280.1489792,0,6,12,6,2,2,180.34,31,-1,8
Red,LightHeavyweight,0.521484375,0.13671875,26.1640625,1.634765625,23.37890625,2.78125,0.00390625,17.11328125,3.40234375,5.6484375,74.78320313,1,5,8,2,3,3,193.04,36,5,1,0.475524902,0.003952026,17.61979675,0.839630127,14.41238403,1.245254517,1.962158203,6.61315918,3.434082031,7.572555542,97.81552124,1,3,12,5,10,0,198.12,32,1,2
Blue,Welterweight,0.4921875,0,42.640625,0.5546875,32.34375,6.2421875,4.0546875,37.328125,2.140625,3.171875,27.5078125,2,7,7,1,6,0,187.96,28,7,1,0.002075672,1.084844589,82.9974947,0.712053299,71.27275372,7.185836792,4.53890419,72.16408014,8.259844303,2.573570251,39.52536964,2,5,14,8,2,9,193.04,31,5,3
Blue,Welterweight,0.1875,0,50.546875,1.5,23.80859375,7.98046875,18.7578125,45.06640625,3.47265625,2.0078125,72.16796875,0,2,4,5,2,0,182.88,29,-1,2,0.001953125,1.015625,99.3293457,5.884643555,86.62524414,9.726196289,2.977905273,32.62109375,12.43969727,54.26855469,197.493042,0,7,11,3,4,1,203.2,29,1,6
Red,Middleweight,0.25,0.266235352,39.08227539,1.048950195,28.70425415,3.31451416,7.06350708,28.96621704,6.94418335,3.171875,207.9269714,0,4,9,7,1,1,190.5,29,2,6,0.094299316,0.276245117,32.86340332,6.587036133,21.83380127,2.601074219,8.428527832,30.11474609,2.282348633,0.466308594,95.00653076,1,5,10,5,2,4,198.12,34,-1,4
Red,Welterweight,0.75,0.625,35.8125,2,24.75,6.4375,4.625,27.875,5.0625,2.875,148.8125,0,2,4,1,1,1,190.5,32,2,2,0.8125,0,39.34375,0.5625,31.34375,3.03125,4.96875,34.53125,2.71875,2.09375,16.875,0,2,4,2,3,0,185.42,29,-1,1
Red,Featherweight,0.125,0.796875,11.9375,1.546875,5.875,4.1875,1.875,8.953125,2.5625,0.421875,35.984375,1,3,4,3,2,1,185.42,32,3,1,0.098632813,0.668945313,46.72460938,5.306640625,36.05761719,4.6015625,6.065429688,16.45117188,6.6875,23.5859375,245.9755859,1,7,8,3,1,2,167.64,29,-1,5
Red,Featherweight,0.515625,0.022216797,71.08581543,3.266113281,44.74755859,16.86987305,9.468383789,56.35046387,9.05847168,5.676879883,125.8770752,0,2,7,7,0,2,185.42,28,-2,5,0.5,0.875,36.75,4.125,18.875,9.5,8.375,26,2.625,8.125,158.5,1,4,4,0,1,0,180.34,23,4,3
Red,Featherweight,0,0.125,18.9375,8.3125,14.625,2.75,1.5625,9.25,0.9375,8.75,516.25,0,2,3,2,0,1,175.26,38,1,2,1.044921875,0.001953125,67.42578125,0.822265625,33.828125,15.34179688,18.25585938,50.60742188,1.841796875,14.9765625,95.67382813,0,6,7,3,4,0,177.8,32,-1,3
Blue,Bantamweight,0.171875,0.015625,28.234375,3.1875,15.390625,10.765625,2.078125,16.4375,3.15625,8.640625,113.5625,0,3,5,2,2,1,172.72,26,3,2,0.154296875,0.037109375,42.54296875,1.408203125,35.6015625,1.6796875,5.26171875,38.38476563,3.337890625,0.8203125,16.61523438,0,2,4,6,3,0,177.8,34,-1,1
Red,LightHeavyweight,0.50201416,0.059173584,33.66495514,0.714935303,20.51176453,5.871559143,7.28163147,18.76703644,12.43112183,2.466796875,45.4575882,1,3,10,8,3,4,195.58,35,-2,3,0.140625,0.90625,39.40625,1.265625,24.34375,10.796875,4.265625,8.9375,18.171875,12.296875,164.4375,0,4,5,2,2,3,195.58,24,-1,0
Blue,Welterweight,0.261566162,0.125091553,20.26327515,2.478027344,16.33935547,3.785797119,0.138122559,13.47537231,6.66229248,0.125610352,33.54150391,0,6,9,7,4,1,180.34,31,-1,3,0.020065308,0.392090797,23.67552757,0.938854218,17.45053005,4.709215164,1.515782356,12.50545692,5.323553085,5.846517563,71.29149055,0,7,13,8,9,2,190.5,35,1,2
Blue,Welterweight,0.15625,1.28515625,53.72265625,2.46875,32.23632813,14.84179688,6.64453125,36.28515625,15.671875,1.765625,157.3320313,0,3,6,4,1,1,187.96,31,2,4,0.022460938,0,48.66305733,1.574083328,16.44548607,20.3279953,11.88957596,35.7639637,12.41017151,0.488922119,83.11361694,1,3,11,9,4,0,175.26,31,3,6
Blue,Welterweight,0.390625,0,22.734375,0.4375,11.8125,7.296875,3.625,15.21875,5.59375,1.921875,52.46875,0,2,5,2,4,0,187.96,34,1,1,0.793334961,0,87.96246338,0.162628174,75.17095947,10.67752075,2.113983154,69.34451294,13.08782959,5.53012085,50.04611206,4,5,12,4,6,0,187.96,34,3,6
Blue,Bantamweight,0.171875,0,38.9765625,0.734375,28.90625,6.5,3.5703125,32.8125,2.734375,3.4296875,13.3984375,1,2,3,5,2,0,175.26,32,-2,1,0,0.25,66.875,4.625,32.375,15.625,18.875,38.125,23.75,5,196.625,0,3,3,1,0,0,167.64,35,3,3
Red,Lightweight,0,0,42.625,2.75,32.875,7.625,2.125,36.875,4.875,0.875,75.875,2,1,1,3,0,0,185.42,34,-1,1,0.022949219,0.00390625,59.0680542,1.004272461,22.89379883,16.53033447,19.6439209,57.93536377,0.033081055,1.099609375,29.56121826,0,4,11,4,5,0,190.5,30,4,6
Red,Featherweight,0.125,1.015625,4.5,1.265625,3.34375,0.296875,0.859375,2.5,0.453125,1.546875,16.046875,1,3,4,3,1,2,185.42,29,-1,1,0.00390625,0.764160156,71.19238281,10.26599121,51.35205078,16.23291016,3.607421875,19.29541016,19.99023438,31.90673828,450.3284912,0,5,10,4,2,0,180.34,32,1,8
Red,Welterweight,0.625,0.125,15.375,0,9.75,3,2.625,7.5,2.25,5.625,59.375,0,1,2,2,1,1,180.34,28,-1,0,0.25,0.3125,20.875,3.3125,12.3125,4.9375,3.625,9.9375,10.1875,0.75,165.9375,0,3,3,2,1,1,193.04,28,-1,1
Red,Middleweight,0.25,0.25,13.875,2.25,6,5.25,2.625,4.75,4,5.125,226.625,0,3,3,1,2,1,200.66,28,3,0,0.254898071,0.07244873,19.50334167,0.439353943,12.72479248,3.358863831,3.419685364,15.86873627,2.94808197,0.686523438,15.3306427,0,4,9,9,4,0,187.96,35,1,5
Blue,Welterweight,0.375,0.8125,23.125,4.1875,20.3125,2.25,0.5625,18.0625,2.625,2.4375,207.125,0,1,1,4,0,1,185.42,32,-3,0,0.283203125,0.0234375,43.28710938,1.64453125,18.79296875,11.70507813,12.7890625,30.23242188,2.03125,11.0234375,117.6621094,0,3,6,4,3,2,193.04,36,3,1
Blue,Bantamweight,0.37109375,0.6875,62.04101563,1.265625,31.72851563,21.38476563,8.927734375,43.01953125,4.78125,14.24023438,91.11328125,0,4,8,2,4,1,170.18,26,-1,3,0.3125,1.2734375,14.0859375,0.2421875,11.625,0.9609375,1.5,12.3515625,1.1015625,0.6328125,13.4296875,1,4,6,2,2,2,177.8,25,4,2
Red,Featherweight,0.509765625,0.26776123,49.03342438,6.025524139,31.44420242,8.194301605,9.394920349,29.46323013,5.26468277,14.30551147,223.1150551,7,5,14,5,4,2,172.72,34,3,8,0.2734375,0.2578125,39.4296875,0.6953125,28.609375,6.2109375,4.609375,35.2890625,1.078125,3.0625,81.625,8,7,7,1,2,0,177.8,29,7,5
Red,Heavyweight,0.274169922,0.002197266,36.89038086,1.695556641,23.6003418,11.3059082,1.984130859,18.35791016,2.234130859,16.29833984,100.8251953,0,3,9,4,7,1,200.66,33,1,1,0.457763672,0.251953125,85.4609375,8.146728516,59.51220703,6.470214844,19.47851563,46.73266602,30.62744141,8.100830078,413.3625488,6,7,11,2,9,0,195.58,33,7,2
Blue,WomenBantamweight,0.375,1.25,30.25,3.3125,19.40625,3.71875,7.125,14.46875,0.3125,15.46875,170.25,0,3,5,1,3,1,175.26,28,2,1,0.25,1.859375,42.390625,6.125,29.078125,9.28125,4.03125,26.359375,4.46875,11.5625,316.703125,2,5,5,2,0,1,167.64,29,-2,4
Red,Bantamweight,0.015625,0.1875,70.4375,5.0625,42.3671875,8.625,19.4453125,56.078125,9.8515625,4.5078125,72.2265625,0,7,7,1,1,1,167.64,33,-1,5,0.26171875,0.178710938,115.8564453,6.079101563,75.97265625,20.41796875,19.46582031,102.6337891,10.71875,2.50390625,161.7929688,5,4,8,3,5,1,170.18,30,-1,2
Red,LightHeavyweight,0.568967819,0.005897522,67.71457291,0.002098083,39.21992874,11.85971642,16.63492775,61.82484055,4.17871666,1.711015701,4.434995651,13,16,16,4,11,3,195.58,41,16,2,0.03125,0.875,88.765625,5.78125,69.390625,8.9375,10.4375,50.078125,28.609375,10.078125,309.25,3,4,6,1,1,2,182.88,37,4,3
Blue,Welterweight,1.0078125,0.0703125,50.1171875,2.21875,31.9609375,8.1796875,9.9765625,38.09375,4.8359375,7.1875,291.8515625,1,5,6,2,1,2,180.34,24,5,3,0.010528564,0.125366211,39.68756104,6.642883301,25.83517456,2.58807373,11.26431274,29.84716797,5.623504639,4.216888428,292.6378174,3,6,12,4,5,0,175.26,32,4,7
Blue,Lightweight,0.000490189,0.09173584,32.25858116,2.49756813,28.96830368,2.129999161,1.16027832,22.86291695,5.123056412,4.272607803,50.39182854,0,3,12,8,3,7,180.34,32,3,1,0.03162384,0.204119444,40.09450316,5.495316982,27.61334085,11.19533467,1.285827637,32.00666308,4.927690506,3.160149574,132.2483394,2,6,15,8,5,0,182.88,34,6,10
Red,Middleweight,1.203125,0,24.109375,0.578125,10.15625,7.953125,6,12.890625,8.53125,2.6875,29.4375,0,4,5,2,4,0,193.04,32,-1,1,0.0625,0.28125,54,0.7734375,37.4921875,7.0234375,9.484375,37.9765625,4.7734375,11.25,266.84375,0,2,5,3,1,1,193.04,30,1,3
Red,Lightweight,0.033203125,0,27.63476563,0.072265625,16.578125,9.384765625,1.671875,25.63476563,1.84765625,0.15234375,38.1875,0,2,4,6,2,0,177.8,37,-1,2,0.000133514,0.46728754,37.44482517,1.098571777,23.26279736,6.871290684,7.310737133,32.4261899,2.675410271,2.343225002,68.83467054,0,7,14,8,2,6,180.34,32,2,6
Blue,Lightweight,0,0.84375,43.1875,3.15625,29.046875,12.5,1.640625,29.375,7.703125,6.109375,181.234375,0,4,5,2,0,1,195.58,23,-1,4,0,1.125,39.375,3.8125,25.75,6.4375,7.1875,19.1875,3.375,16.8125,175.6875,0,2,4,1,0,3,185.42,21,2,0
Blue,Bantamweight,0,0.5,40.625,3.875,19.125,8.625,12.875,38.625,1.25,0.75,8.375,0,1,1,3,1,0,165.1,29,-1,0,0.5,1.625,18.375,5.125,14.875,3.125,0.375,5.375,5.125,7.875,388.5,0,2,2,2,0,1,177.8,29,2,1
Blue,Heavyweight,0.5,0,19.390625,0.7109375,17.25,2.109375,0.03125,4.3359375,6.1875,8.8671875,55.625,0,3,6,2,6,0,200.66,31,2,0,0.194396973,0.000488281,41.24478149,3.885864258,31.70462036,5.434509277,4.105651855,32.04382324,8.402893066,0.798065186,124.482605,1,3,8,8,7,0,185.42,40,2,1
Blue,Middleweight,0,0,50.25,3.375,27.375,10.1875,12.6875,28.5,14.75,7,122.125,0,3,4,1,0,0,195.58,26,1,4,0,1,26.109375,3.921875,22.859375,2.578125,0.671875,3.4375,2.984375,19.6875,316.25,0,1,4,3,1,2,193.04,29,1,1
Blue,Welterweight,1.2578125,0,29.8046875,0.875,21.640625,5.8046875,2.359375,22.5859375,3.4296875,3.7890625,45.4140625,0,6,7,1,5,0,190.5,33,1,2,0.25,0.036132813,68.63330078,3.249511719,53.34619141,11.72705078,3.560058594,58.31103516,7.77734375,2.544921875,38.734375,1,5,9,3,3,1,193.04,26,1,5
Red,Welterweight,0.750190735,0.626037598,44.45405579,2.636463165,31.1185112,4.390918732,8.944625854,19.12068558,8.731433868,16.60193634,156.9104729,2,4,10,9,4,0,190.5,36,-4,5,0.030349731,0.571298599,18.40712547,1.775735855,7.971540451,4.340263367,6.095321655,15.75028419,2.322284698,0.33455658,27.74587059,1,8,16,4,5,5,185.42,33,4,6
Red,Middleweight,0.375,0,10,0,8.3125,1.625,0.0625,5.3125,3.5,1.1875,3.125,0,3,3,2,3,0,190.5,30,-1,0,0,0,38.25,8.75,16.875,14.875,6.5,22,6.875,9.375,317.625,1,3,3,1,2,0,190.5,28,3,1
Blue,Middleweight,0.531495214,1.55E-05,97.64357853,0.660134792,58.25317526,8.681635618,30.70876765,89.84971821,3.587781727,4.206078589,35.40894318,1,4,18,7,9,0,190.5,37,4,9,0.15625,1.25,72.0625,2.28125,52.9375,11.34375,7.78125,27.125,4.96875,39.96875,222.0625,1,5,5,1,2,3,195.58,31,-1,0
Red,Featherweight,0.12890625,0.22265625,36.47265625,4.03515625,14.84765625,4.59765625,17.02734375,26.52734375,8.51953125,1.42578125,179.2460938,1,4,7,2,2,2,180.34,34,4,3,0.039916992,0.390625,49.57458496,0.563476563,33.24047852,12.55078125,3.783325195,38.75708008,4.584960938,6.232543945,128.5831299,0,8,11,3,5,2,175.26,24,-1,4
Red,Lightweight,0.0625,0.3125,59.3125,0.3125,49.4375,6.3125,3.5625,58.25,1.0625,0,24.625,0,5,5,0,0,2,193.04,29,5,3,0.0078125,0.2734375,38.859375,4.5546875,22.234375,7.046875,9.578125,33.796875,3.390625,1.671875,144.3984375,0,5,6,2,0,3,182.88,27,1,3
Red,Middleweight,1.09375,0,49.4375,3.03125,41.703125,3.234375,4.5,19.890625,7.1875,22.359375,231.5625,0,2,3,4,2,0,180.34,38,-1,1,0.284454346,0.002166748,6.714447021,0.1484375,4.057342529,0.443450928,2.213653564,3.695556641,0.774353027,2.244537354,2.989379883,3,4,8,8,3,0,187.96,45,2,5
Red,Bantamweight,0.141113281,0.217285156,54.74682617,8.541503906,39.01782227,13.63818359,2.090820313,31.56884766,21.37353516,1.804443359,93.43481445,3,4,9,4,0,6,170.18,37,1,3,0,0.125,81.25,10,64.5,11.25,5.5,68.5,6.625,6.125,134.25,3,4,4,0,1,0,172.72,31,4,3
Red,Lightweight,0.0625,0.0625,54.375,2.3125,28.9375,13.0625,12.375,49.8125,2.5625,2,49.8125,0,4,4,1,1,1,180.34,29,4,2,0.8125,0.300537109,49.26855469,4.123901367,40.07458496,4.327514648,4.866455078,23.65148926,10.65698242,14.96008301,294.1473389,0,4,11,3,4,3,182.88,27,4,4
Blue,Featherweight,0.03125,0.044433594,45.17163086,1.532226563,24.49511719,11.73974609,8.936767578,35.70092773,8.116943359,1.353759766,70.75415039,0,2,6,7,0,2,185.42,27,-2,4,0.127449036,0.208007813,30.39092255,0.54598999,17.99364471,6.590591431,5.806686401,27.2845993,2.766426086,0.339897156,29.20514679,0,2,10,8,1,7,185.42,32,2,2
Blue,Welterweight,0.375,0,57.09375,1,20.6171875,8.9609375,27.515625,50.1328125,2.9453125,4.015625,17.3359375,0,2,3,5,2,0,182.88,29,-1,1,0.3125,0.5703125,59.4453125,2.9375,33.47265625,21.68359375,4.2890625,41.5703125,14.34375,3.53125,149.6640625,0,3,6,3,1,1,187.96,31,2,4
Red,Middleweight,0,0,41.625,0.375,33.25,4.25,4.125,15.625,13,13,67.375,1,3,3,1,3,0,195.58,37,-1,0,0.5,0.532470703,35.16455078,1.097900391,24.4085083,4.62902832,6.12701416,25.93243408,8.888366699,0.34375,78.85394287,0,4,8,7,1,1,190.5,29,2,5
Red,WomenBantamweight,0,0.5,46,0.5,29.75,6.8125,9.4375,34.9375,9.0625,2,183.125,0,1,1,4,0,0,167.64,29,-2,0,0.25,0,15.5625,2.75,10.5625,3.125,1.875,8.8125,2.6875,4.0625,170.6875,1,1,2,3,1,0,167.64,35,1,1
Blue,Lightweight,0.0625,1.5,49.125,2.1875,30.875,9.4375,8.8125,23.3125,12.5,13.3125,231.4375,0,2,3,2,1,1,177.8,32,2,1,0.004394531,0.008178711,47.52624512,5.996459961,18.65649414,9.976074219,18.89367676,40.50244141,4.935058594,2.088745117,131.5407715,0,2,6,8,1,1,182.88,36,2,4
Blue,Featherweight,0.51611805,0.009771347,44.91355181,7.13240242,20.44979858,8.313393593,16.15035963,36.61330032,4.153171539,4.147079945,135.8397899,0,3,11,11,5,0,180.34,30,-1,5,0.345703125,0.267578125,57.48242188,3.703125,30.54101563,16.0546875,10.88671875,44.09960938,13.07226563,0.310546875,46.29101563,6,7,8,2,2,3,177.8,29,7,3
Blue,Bantamweight,0,0.375,45.5,9.5,36.296875,4.734375,4.46875,38.625,6.71875,0.15625,113.625,0,2,5,2,0,4,172.72,31,2,1,0,1.125,33,5.875,16.75,10.125,6.125,10.875,9.875,12.25,342.375,0,4,4,0,1,2,180.34,26,4,1
Red,Middleweight,0.563415527,0.074508667,18.14896202,1.542062759,7.19288826,6.965866089,3.990207672,15.0092907,1.707046509,1.432624817,32.28901672,1,4,12,8,5,3,187.96,37,4,4,0.40625,0,32.21875,1.15625,14.3125,9.90625,8,13.78125,16.0625,2.375,31.875,0,3,4,2,3,0,193.04,32,-1,1
Red,Lightweight,0.640625,0.25,47.171875,0.5,28.703125,9.296875,9.171875,45.09375,1.65625,0.421875,35.5,0,2,3,4,0,2,190.5,28,-3,1,0.254394531,0.01953125,42.33496094,1.803710938,27.42285156,10.23242188,4.6796875,27.82177734,9.987792969,4.525390625,91.81982422,0,5,9,3,2,2,177.8,37,1,5
Red,LightHeavyweight,0,0,62.09375,6.96875,43.21875,10.78125,8.09375,42.46875,7.53125,12.09375,307.59375,1,3,5,1,1,0,200.66,26,2,4,0.322998047,0.01965332,35.18560791,2.924316406,20.246521,8.34387207,6.595214844,29.30511475,1.930419922,3.950073242,165.8505859,3,2,7,8,6,0,193.04,34,-1,1
Blue,Heavyweight,0.564453125,0,49.6484375,4.451171875,45.03515625,3.142578125,1.470703125,26.80273438,5.15625,17.68945313,278.2988281,0,3,8,2,5,0,203.2,33,3,3,0.28125,0.5625,73.00585938,3.1640625,55.33203125,10.453125,7.220703125,60.26171875,9.888671875,2.85546875,67.66601563,2,6,8,2,4,2,195.58,38,-1,2
Red,Welterweight,0.040130615,0.784181595,37.35105515,1.877708435,25.9010601,9.418430328,2.031564713,23.01091385,10.64710617,3.693035126,83.58298111,0,7,13,7,9,2,190.5,35,1,2,0.0625,1.028025627,35.22360516,7.409039497,32.9525075,1.875282764,0.395814896,4.452598572,2.150393486,28.6206131,596.1714687,1,5,16,6,1,7,182.88,38,5,8
Red,Middleweight,0.851640701,0.024436951,10.56323242,0.000143051,8.926204681,1.485843658,0.151184082,3.965082169,3.369879723,3.228270531,6.799560547,5,3,14,7,11,2,187.96,39,3,0,0.03125,0.59375,22.625,5.375,12.03125,7.9375,2.65625,14.96875,1.15625,6.5,218.34375,0,5,5,1,1,3,182.88,36,5,1
Red,LightHeavyweight,0,0.015625,37.28125,8.03125,27.96875,5.515625,3.796875,17.09375,8.296875,11.890625,219.109375,0,3,4,3,2,0,193.04,35,-1,2,0.0703125,0.5078125,40.8515625,0.0078125,33.3828125,6.09375,1.375,29.640625,8.8671875,2.34375,13.9609375,0,2,4,4,2,0,190.5,39,2,2
Blue,Heavyweight,0.008300781,0.087554932,43.81311035,0.508026123,24.98764038,12.24349976,6.581970215,36.04043579,2.009307861,5.763366699,27.40032959,0,4,10,6,4,4,213.36,28,-1,2,0.29296875,0,12.2734375,0.390625,5.6875,2.70703125,3.87890625,8.4453125,3.1171875,0.7109375,27.61328125,1,2,3,6,3,0,208.28,36,-1,0
Blue,Welterweight,0.25,0.375,11.234375,1.171875,9.015625,1.8125,0.40625,8.625,0.71875,1.890625,107.28125,0,4,5,2,0,4,182.88,27,4,1,0.4375,0,55.0625,1.40625,41.40625,10.84375,2.8125,51.03125,3.46875,0.5625,14.25,0,5,5,1,3,0,185.42,24,-1,2
Red,Lightweight,0,0.625,16.375,4,8,3.125,5.25,7.875,4.875,3.625,298,0,4,4,0,0,2,177.8,28,4,2,0.0625,0.0625,25.75,7.625,21,3.71875,1.03125,14.53125,2.5625,8.65625,175.53125,0,3,4,2,1,0,185.42,29,3,2
Red,Heavyweight,0.197036743,0.00415802,21.43057632,0.048835754,13.74479294,3.503334045,4.182449341,13.75379562,6.890769958,0.786010742,62.23524094,5,7,14,5,9,2,195.58,37,1,3,0.5703125,0,38,1.3359375,13.6484375,11.7109375,12.640625,30.53125,1.8046875,5.6640625,43.046875,0,3,5,3,3,0,203.2,35,1,2
Red,LightHeavyweight,0,0,48.375,10.125,22.125,7.5,18.75,32.5,13.375,2.5,246.375,0,2,3,1,0,0,190.5,36,1,3,0.28125,0.8125,20.8125,0.53125,15.6875,3.59375,1.53125,5.875,9.34375,5.59375,84.875,0,3,4,2,2,2,195.58,24,-1,0
Red,Flyweight,0.3125,2.25,37.9375,3.0625,32.1875,1.5625,4.1875,27.4375,5.5625,4.9375,94.875,0,2,3,2,0,1,162.56,36,-1,2,0.0625,0,57.15625,4.15625,41.46875,12.71875,2.96875,49.8125,5.46875,1.875,61.28125,1,4,5,1,2,0,167.64,25,4,3
Blue,Lightweight,0,0.625,34.75,8.875,30.5,2.875,1.375,20.5,6.25,8,193.5,0,1,2,2,0,2,185.42,37,1,0,0.125,0.625,23.375,6.125,17.75,1.25,4.375,17.125,0.75,5.5,343,0,1,2,2,0,1,185.42,32,1,1
Blue,Lightweight,0.045898438,0.0078125,45.1361084,2.008544922,18.78759766,18.06066895,8.287841797,42.87072754,0.066162109,2.19921875,59.12243652,0,4,10,4,5,0,190.5,30,4,5,0.046875,0.1953125,46.7890625,0.3203125,30.1328125,10.1328125,6.5234375,42.9921875,3.671875,0.125,17,3,5,5,3,2,2,182.88,29,-1,1
Red,LightHeavyweight,0.1875,0.0234375,36.99609375,2.015625,28.91796875,6.94921875,1.12890625,16.23046875,4.9140625,15.8515625,225.7734375,0,4,7,2,4,1,203.2,33,4,2,0.041046143,0.549865723,102.7832336,5.861175537,53.85800171,27.59326172,21.33197021,68.52655029,30.84185791,3.414825439,336.8692932,9,12,15,1,4,5,213.36,28,3,6
Red,Flyweight,0.125,0.125,52.25,6.375,24.125,25.875,2.25,27.375,22.125,2.75,187.875,0,4,4,0,0,0,162.56,29,4,4,0.033203125,0.546875,75.03833008,12.77734375,39.67260742,24.25927734,11.10644531,47.55517578,22.73632813,4.746826172,412.7324219,9,9,11,2,1,3,167.64,29,2,7
Red,Middleweight,0.517578125,0.016601563,50.81921387,8.878295898,31.99682617,6.115966797,12.7064209,26.75390625,7.797485352,16.26782227,261.1096191,0,4,9,5,1,1,195.58,33,-2,7,0.5234375,0,48.65625,1.3203125,31.1953125,4.3671875,13.09375,33.578125,6.703125,8.375,168.90625,1,4,6,2,3,0,185.42,25,2,3
