Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Red,WomenBantamweight,0.03125,1.5,5.1875,41.96875,3.1875,21.15625,417.125,0,2,2,0,0,170.18,35,2,4,0,0.5,1.3125,18.5625,4.8125,4.25,212.25,0,4,1,0,1,172.72,29,4,3
Red,Middleweight,0.9375,0,0.0625,79.0625,5.8125,3.0625,6.375,0,5,0,4,0,182.88,29,5,1,1.1015625,0.265625,0.0390625,52.2421875,0.6875,1.875,8.234375,3,8,0,3,0,203.2,31,8,5
Blue,Welterweight,0.5625,0.223144531,4.522705078,31.02026367,4.032714844,2.573486328,290.5378418,0,3,4,0,4,185.42,26,2,4,0.000123531,0.000797342,4.373028582,13.49611978,2.398155041,9.207656834,147.0400326,2,6,12,6,0,182.88,38,6,12
Blue,LightHeavyweight,0.650390625,0.035400391,0.237915039,26.78356934,3.755493164,1.249145508,16.6348877,0,4,5,3,2,198.12,37,1,4,0.359375,0.015625,0.421875,65.0625,6.09375,1.296875,9.703125,1,6,1,3,1,195.58,30,6,2
Red,Featherweight,1.25,0,3.25,16,2.3125,8.46875,26.4375,0,3,2,2,0,172.72,29,3,2,0.25,0,0.0625,46.4375,16.8125,2,132.375,0,4,1,1,0,185.42,29,-1,3
Red,LightHeavyweight,0.125,1,4,30.125,4.375,2.625,151.5,0,4,0,1,1,200.66,29,4,2,0.25,0,0,5.9375,4.1875,10.1875,78.25,0,3,2,3,0,208.28,28,3,0
Red,Welterweight,0.245239258,0.15625,1.831542969,17.81420898,11.59057617,6.663452148,133.8708496,6,3,5,5,1,187.96,38,1,3,0.00390625,0.004394531,7.610351563,128.2124023,8.234863281,0.657226563,267.5429688,2,7,2,2,2,182.88,32,3,6
Red,WomenStrawweight,0,0.063110352,1.245117188,30.44909668,9.914794922,3.625,107.9429932,0,1,8,0,1,160.02,35,-1,5,0.125,0.75,2.75,13.75,2.375,2,45.375,0,2,1,0,2,160.02,27,2,1
Red,Middleweight,0.046875,0.5,1.001953125,18.0625,6.419921875,3.779296875,36.70507813,0,3,5,2,1,187.96,29,-4,2,1.25,0.234375,0.484375,42.75,4.875,5,67,0,3,2,2,1,205.74,27,-1,2
Red,Lightweight,0.015625,0.1875,7.609375,14.90625,2.484375,5.953125,333.921875,0,3,2,1,0,187.96,37,2,4,0.500244141,0.562744141,3.009033203,71.53442383,12.02172852,12.9453125,161.4758301,0,4,6,1,1,180.34,34,4,5
Red,WomenStrawweight,0.500305176,0.28125,1.273986816,63.1751709,8.775695801,4.465759277,96.00170898,0,3,8,1,0,162.56,35,1,5,0,0.3984375,3.1953125,38.72265625,10.79296875,2.91796875,128.890625,0,3,4,0,2,157.48,34,2,3
Red,WomenFlyweight,0,0.625,3.5625,76.1875,6.9375,3.6875,137.4375,0,3,2,0,0,175.26,31,3,3,0.25,0.0078125,2.515625,29.296875,3.171875,3,353.984375,1,1,5,1,0,175.26,37,-2,2
Red,LightHeavyweight,0.625,0,0,15.0625,7.75,2.125,37.125,0,1,3,2,0,208.28,31,-1,0,0.265687943,0.189349174,2.241091728,32.39896989,22.51347256,2.202087402,84.20179963,1,3,11,4,4,195.58,39,-2,4
Red,Heavyweight,0.25,0,0.25,44.875,14,3,77.5,0,4,0,2,0,195.58,29,4,2,0.632392883,0.064453125,3.271812439,16.33352661,4.81035614,37.04654694,274.0879364,1,4,7,8,0,203.2,40,1,3
Blue,Middleweight,0.380859375,0.333007813,1.1796875,23.92871094,2.945800781,0.584960938,33.10791016,0,2,4,1,4,190.5,36,2,3,0.078125,0,2.953125,31.484375,7.34375,0.546875,81.640625,0,2,4,1,0,187.96,30,-1,2
Blue,LightHeavyweight,0.4375,0.5,4.875,34.625,10.5,6.125,134.5625,0,4,1,2,0,198.12,28,4,2,0.053710938,0.376464844,1.983642578,61.42553711,2.088623047,1.374511719,30.75268555,1,3,5,5,2,193.04,32,-1,1
Blue,Welterweight,0.062507629,0.019592285,5.456580639,42.53367615,12.93921757,6.977611542,163.7597384,0,7,6,5,1,203.2,33,1,10,0.024791718,0,0.31758213,43.66701603,16.06524467,4.172816277,44.126441,5,5,8,6,0,187.96,38,3,7
Blue,WomenFlyweight,0,0.78125,0.5625,54.21875,9.9375,4.625,25.59375,0,1,3,0,0,167.64,27,1,3,0.5,0,0.0625,57.4375,7.4375,0.5,52.1875,0,2,2,1,0,182.88,30,-1,2
Red,WomenStrawweight,0,0.25,0.5,8.5,1.5,2,100.75,0,2,2,0,1,160.02,29,-1,1,0,0.375,1.375,21.875,2.875,2.25,42.5,0,1,3,0,1,170.18,28,1,0
Blue,Bantamweight,0.003982544,0.033341885,6.258011907,37.33955649,1.392692834,2.580511808,120.9462114,9,5,9,4,2,172.72,38,3,10,0.5625,0.092773438,0.652099609,66.6574707,3.580566406,3.392089844,28.14135742,0,4,5,3,3,165.1,33,-1,2
Blue,Heavyweight,0.5,0,0,20.75,5.0625,1,2.75,0,4,1,4,0,198.12,32,4,0,0.190672874,0.000976563,0.035003662,13.16067219,0.797275543,1.077474594,4.609265327,5,9,6,10,0,195.58,36,9,5
Blue,Bantamweight,0.110839844,0.692871094,2.003051758,49.4296875,14.44726563,6.434570313,137.2324219,0,5,5,4,4,177.8,27,-1,1,0.5,0.375,0.75,32.75,0.875,2.875,10.75,0,4,0,2,0,182.88,25,4,2
Blue,Bantamweight,0.03125,1,18.03125,28.125,4.875,33.375,489.5625,0,4,2,0,0,172.72,29,-2,4,0.786407471,0,2.322753906,33.64993286,4.053283691,2.292297363,70.46932983,3,3,6,5,0,167.64,35,3,4
Red,Heavyweight,0.125244141,0.334960938,2.881103516,76.33654785,12.11413574,15.25061035,186.5019531,9,4,3,3,4,182.88,41,4,4,0.58694458,0,3.600799561,62.48129272,11.84619141,5.698272705,183.9734192,6,6,3,9,0,203.2,37,3,4
Blue,Lightweight,0.0625,0.515625,4.03125,21.46875,10.390625,11.046875,212.984375,0,4,2,1,0,182.88,37,-1,4,1.63E-08,0.706600011,0.692883126,12.5939241,2.816244557,1.393230374,65.58225521,0,7,14,3,10,180.34,36,2,8
Red,Heavyweight,0.004394531,0.809082031,0.977539063,38.44726563,12.74755859,0.810546875,235.8222656,0,2,4,1,6,203.2,43,2,1,0.049072266,0,1.374370575,10.62125778,9.608978271,0.751399994,55.24493408,1,6,5,10,0,200.66,35,2,4
Red,Lightweight,0.33203125,0.005859375,1.58984375,51.85742188,8.259765625,10.27929688,273.7714844,0,3,3,1,1,175.26,36,1,4,0.519546509,1.500534058,3.172958374,12.75741577,2.282012939,3.774749756,236.2898407,0,5,5,2,5,182.88,31,1,5
Blue,Middleweight,0.003417969,0.317565918,4.668151855,20.81030273,3.150390625,1.676147461,122.5257568,5,9,5,4,3,198.12,36,9,3,0.004394531,0.008300781,3.538574219,38.45019531,5.856445313,1.884765625,149.0756836,0,3,4,2,0,185.42,32,1,6
Blue,WomenFlyweight,0,0,1,54.625,7.375,0.5,153.625,0,2,2,0,0,162.56,31,-1,2,0.01953125,0.375,3.4453125,83.33984375,7.345703125,2.408203125,139.1914063,0,2,4,1,1,165.1,34,1,4
Blue,Bantamweight,0.25,0,2,45.5,3.25,7,138.5,0,2,2,1,0,177.8,26,-1,1,0.3125,0.0078125,3.39453125,18.91015625,9.8046875,3.03125,83.20703125,0,3,4,0,0,167.64,39,3,5
Red,Welterweight,0.265625,0.515625,0.87109375,22.484375,10.09765625,4.45703125,127.5429688,0,2,3,2,2,198.12,30,1,2,0.622558594,0.191894531,0.014892578,98.21655273,1.486694336,2.325805664,17.15734863,0,6,3,6,3,190.5,28,-1,1
Red,Middleweight,1.125,0.25,2.875,7.5,3.25,3.875,85.125,0,4,0,2,1,187.96,22,4,1,0.049102783,0.000183105,8.223358154,47.02355957,5.32800293,4.008239746,129.6242371,0,5,5,6,1,195.58,36,2,4
Blue,Lightweight,0.000488281,1.125488281,3.018066406,54.06884766,13.04345703,10.890625,137.9516602,0,4,6,1,1,180.34,33,4,4,0.1484375,0.203125,2.40625,62.3671875,1.515625,2.53125,34.97265625,0,1,6,1,1,180.34,28,-1,1
Red,Welterweight,0.875,0.1640625,2.85546875,20.3671875,0.8203125,4.50390625,140.3710938,0,2,5,1,1,190.5,33,-3,2,0.020568848,0.02204895,3.872879028,26.8434906,3.282516479,3.813171387,191.5683441,0,3,7,4,3,193.04,32,-1,3
Red,Middleweight,0.35546875,0,1.30859375,25.5234375,1.69140625,0.45703125,39.72265625,1,4,3,2,0,187.96,27,1,4,0.101928711,0,0.270629883,58.0715332,3.542236328,2.255859375,25.45166016,3,9,3,5,0,185.42,29,2,6
Red,LightHeavyweight,0.316894531,0.031738281,0.000488281,11.66503906,1.679199219,0.958984375,2.372558594,0,2,6,4,0,190.5,44,2,2,0.447593689,0.000614166,3.028884888,19.44703484,0.997825623,8.529689789,334.8390808,3,3,10,8,0,193.04,38,-1,2
Red,WomenStrawweight,0.125,0.25,1.125,44.5,25,1.75,66.875,0,2,2,0,0,165.1,33,-1,2,0,0.020507813,9.576171875,29.78027344,5.725585938,4.125,184.0458984,2,3,4,0,1,160.02,32,1,6
Red,LightHeavyweight,0,0.25,3.25,3.125,2.25,0.875,68.75,0,2,2,0,2,177.8,33,2,0,0.25,0.90234375,3.73046875,22.203125,6.828125,4.36328125,88.3828125,0,1,5,0,4,193.04,32,1,0
Red,Heavyweight,0.290863037,0.000427246,2.478027344,54.34204102,2.289733887,4.849365234,84.81018066,3,6,6,5,2,200.66,33,1,3,0.049072266,0.582519531,6.860656738,42.40048218,10.51475525,8.49105835,256.1848907,3,6,6,4,3,195.58,42,-1,4
Red,Middleweight,0.261749268,0.000274658,4.262573242,43.10974121,8.347015381,1.176513672,109.2220764,2,5,6,3,2,180.34,28,5,5,0,0.46875,6.0234375,40.62695313,6.74609375,4.322265625,148.0664063,0,4,3,3,2,195.58,32,1,2
Red,Flyweight,0.37525177,0.000526428,3.081439972,36.19744873,6.103023529,1.866146088,101.5032425,2,6,4,5,1,165.1,35,3,9,0.7109375,0.8671875,1.4609375,18.328125,3.15625,3.9375,45.875,0,4,1,4,1,172.72,32,4,2
Red,Bantamweight,0.5,0.125,8.75,29.25,26.375,4.375,442.125,0,3,1,0,1,190.5,28,-1,2,0,1.59375,7.25,21.375,7.25,14.34375,326.15625,0,3,2,0,2,180.34,28,3,2
Red,Featherweight,0,0,6.484375,54.0625,5.265625,7.640625,182.046875,0,3,2,0,0,162.56,30,3,5,0.06640625,0,2.12109375,45.0390625,6.8984375,2.12890625,66.8828125,0,5,3,1,0,172.72,31,5,5
Red,Featherweight,0.1875,0.0625,3.5,47.421875,6.4375,8.578125,123.90625,0,6,1,1,1,180.34,28,-1,4,0.703125,0,0.625,47.859375,0.78125,5.390625,4.359375,0,2,2,4,0,182.88,32,2,1
Red,Flyweight,0.453125,0.015625,0.984375,40.875,8.515625,1.421875,10.359375,0,1,4,2,0,172.72,30,-1,1,0.000244141,0.159179688,8.525146484,17.58935547,5.579101563,2.521728516,182.503418,1,2,9,0,1,167.64,33,-1,3
Blue,WomenStrawweight,0.6875,0.59765625,1.90625,55.35546875,2.40625,4.3125,62.81640625,4,3,3,1,3,165.1,28,-1,2,0.125244141,0.005157471,2.167694092,21.0234375,5.19519043,5.143432617,60.86837769,3,4,5,3,2,157.48,28,-1,6
Blue,Welterweight,0.375,0,2.75,31,5.5,1.875,18,0,3,1,2,0,177.8,36,-1,1,0.09375,0.134765625,2.552734375,43.40039063,3.689453125,1.912109375,101.3261719,0,7,2,3,1,185.42,33,-1,4
Red,Bantamweight,0.06463623,0.00201416,0.286682129,42.7210083,2.328735352,0.773925781,4.504882813,11,7,5,4,0,177.8,33,7,6,2.0625,0.0625,2.65625,36.625,12.53125,10.5,77.96875,0,6,0,3,0,170.18,27,6,3
Red,Featherweight,0.023593426,0.134338379,0.08032608,140.9560823,5.967128754,1.469658375,7.322590351,7,13,5,8,2,175.26,28,-1,6,0.2578125,0.1875,3.890625,106.6875,9.7890625,3.1875,129.8984375,1,8,0,3,0,180.34,31,8,5
Red,Welterweight,1.410766602,0.005020142,0.888549805,34.40736389,11.07684326,21.38580322,217.3645782,0,3,6,5,1,187.96,35,2,5,1.0859375,0.004882813,4.452148438,95.26855469,26.51367188,24.27734375,465.0205078,3,11,0,2,1,193.04,33,11,8
Blue,Heavyweight,0.25,0.0625,0,14.75,3.0625,0.25,32.6875,0,3,2,1,1,203.2,33,3,1,0.00982666,0,0.272521973,39.0836792,0.105834961,0.236083984,2.161621094,0,2,8,4,0,193.04,34,-1,3
Red,Welterweight,0.046875,0.390625,3.828125,14.359375,11.28125,6.171875,180.484375,0,3,2,0,4,187.96,28,3,1,0.009765625,0,0.8515625,28.03076172,6.208496094,2.051269531,77.12597656,0,2,6,4,0,180.34,28,2,2
Red,Lightweight,0.457275391,0.040039063,2.841308594,87.7142334,1.196044922,5.991699219,192.9150391,0,4,4,6,2,190.5,30,1,2,0.130493164,0.781836987,2.531491995,65.72783494,5.446595669,0.695234537,70.05106902,2,4,6,8,3,182.88,31,4,6
Red,CatchWeight,0,1.5625,2.125,25.375,2.125,7.6875,174.875,0,2,1,0,2,185.42,26,2,2,3.26E-08,0.413200021,1.385766253,24.18784819,5.632489114,1.786460748,23.16451042,0,7,14,3,9,180.34,36,2,8
Blue,Lightweight,0.000976563,0.250976563,3.036132813,53.13769531,10.08691406,7.78125,204.9033203,0,4,6,1,1,180.34,33,4,3,0.079101682,0.004185304,1.039947718,19.53521848,4.28347078,2.213919684,90.5810672,0,4,13,2,4,177.8,38,1,9
Red,Welterweight,0.6875,0,0.0625,35.75,6.625,1.5,9.5625,0,1,2,3,0,187.96,35,1,0,0,0.5625,7.53125,44.578125,2.212890625,6.0078125,220.7148438,0,4,3,1,1,182.88,31,-1,5
Red,Heavyweight,0.1875,0,0.9375,80.375,6.53125,6,51.125,0,4,1,2,0,203.2,31,4,3,0.0078125,0,6.20703125,11.70019531,5.190429688,8.912109375,215.8779297,0,4,3,4,0,203.2,29,-1,3
Red,Featherweight,0.625,0.125,0.046875,63.21875,9.890625,26.109375,108.734375,0,3,1,2,1,190.5,29,3,3,1.0625,0.0078125,0.9375,16.5859375,0.2734375,8.8515625,24.65625,0,2,2,3,0,177.8,35,2,3
Red,WomenBantamweight,0,0.462890625,0.5234375,33.81445313,3.94140625,4.96875,54.5703125,0,2,5,2,2,172.72,43,2,1,0,0.115722656,4.162109375,21.59570313,17.36816406,1.553710938,185.4199219,1,4,5,0,2,170.18,31,1,5
Blue,WomenFlyweight,0,0.1875,2.59375,8.09375,0.5625,6.5,193.53125,0,2,2,1,3,160.02,25,2,0,0,1.19140625,0.82421875,36.71582031,2.889648438,2.645507813,21.09472656,0,2,6,1,2,170.18,33,-2,2
Blue,WomenFlyweight,0.25,0,2.8671875,52.1640625,4.6875,2.3671875,143.9375,0,2,4,2,0,170.18,36,-2,2,0.5,0.015625,4.03125,19.59375,1.34375,6,459.96875,1,1,4,1,0,175.26,37,-2,2
Blue,Middleweight,0,0.15625,2.0625,60.703125,11.28125,2.65625,91.234375,0,2,3,0,1,187.96,26,1,3,0.125,0.5625,1.71875,26.0625,4.40625,9.3125,141.4375,0,2,2,0,2,187.96,29,1,2
Red,Lightweight,0.125,0,0.375,24.75,2.625,3.375,50.625,0,2,2,0,0,185.42,31,2,2,0,0.328125,2,21.09375,0.515625,1.03125,32.046875,0,1,4,0,2,175.26,33,-1,1
Blue,WomenFlyweight,0,0.28125,4.25,39.765625,2.390625,25.140625,205.484375,0,3,2,0,3,162.56,32,3,2,0,0.19140625,1.12890625,60.04638672,5.117675781,0.6796875,30.79003906,1,3,7,0,0,167.64,33,-2,4
Red,Featherweight,0.515625,0.2734375,3.1640625,21.3828125,0.5859375,2.421875,60.390625,0,2,3,2,2,167.64,33,1,1,0,0,8.96875,31.125,3.53125,10.28125,256.09375,0,3,2,0,0,162.56,30,3,4
Blue,Bantamweight,0.31640625,0,0.78515625,20.71875,0.91796875,0.84375,5.546875,3,6,3,4,0,165.1,28,6,2,0.06262207,0.001464844,3.336425781,25.53186035,6.319152832,3.660217285,100.142395,0,7,4,2,1,167.64,37,-1,8
Red,Bantamweight,0.1875,0.25,1.8125,62.0625,3,7.1875,149.75,0,5,0,2,1,177.8,28,5,2,0,0.256103516,7.029052734,111.5251465,8.970458984,3.623535156,77.22924805,0,4,3,1,3,180.34,30,4,6
Red,Welterweight,0.0625,1.138549805,0.029541016,33.71594238,0.727172852,1.91796875,55.61914063,0,4,5,1,3,185.42,30,-2,5,0.125015259,0.03918457,4.913161278,37.06735229,9.878435135,13.95522308,188.5194769,0,7,6,5,1,203.2,32,1,9
Red,Middleweight,0.5078125,0.91015625,1.97265625,59.44726563,3.373046875,0.755859375,89.63476563,0,2,4,1,5,195.58,32,2,0,0.125,0.25,8,40.625,6.375,5.75,121.5,0,2,2,0,0,182.88,31,2,2
Blue,Flyweight,0.0625,0.59375,2.21875,13.65625,2.375,8.625,190.4375,0,3,1,1,2,165.1,28,3,2,0.032226563,0.570556641,6.377746582,13.39013672,0.365844727,3.197814941,224.0628662,0,4,6,0,3,170.18,35,-1,6
Blue,Welterweight,0.54296875,0.314208984,2.279418945,14.67773438,3.110595703,7.635131836,116.4908447,0,5,3,3,4,180.34,33,3,4,0.490478516,0.3125,1.663085938,16.62841797,14.18115234,13.3269043,100.7416992,6,3,4,5,1,187.96,38,1,3
Red,Featherweight,0.140804291,3.05E-05,1.703158379,49.84324503,1.812758446,2.680465698,68.57469702,0,4,8,7,0,190.5,34,4,7,0.375,0.125,3,27.84375,7.875,10.15625,121.8125,0,5,1,1,1,180.34,28,-1,3
Red,WomenStrawweight,0.000610352,0.5625,2.547973633,40.3503418,13.5513916,8.931518555,155.003418,0,3,7,1,0,162.56,35,1,5,0.0078125,0.302734375,4.37890625,34.05859375,3.486328125,2.4765625,106.1503906,1,2,4,0,1,160.02,31,1,5
Blue,Middleweight,0.0703125,0.0625,5.120117188,14.84765625,13.47460938,10.1328125,313.0400391,0,5,4,1,0,195.58,30,1,7,0.34765625,0.03125,0.625,38.1640625,3.0078125,1.9453125,27.75,0,2,4,3,0,190.5,33,2,2
Red,Heavyweight,0.825683594,0.001953125,0.410400391,7.398681641,1.307128906,3.412109375,12.84667969,0,2,7,6,0,195.58,36,-3,0,0.264785767,0.12890625,5.543624878,25.66705322,8.62071228,14.09309387,286.1758728,1,4,7,7,0,203.2,39,1,3
Red,Featherweight,0.221679688,1.385742188,1.006103516,30.859375,8.89453125,8.869140625,79.46484375,0,5,4,4,4,177.8,27,-1,1,0.375,0.125,0.3125,25.8125,1,3,72.875,0,4,1,2,1,170.18,22,4,1
Red,WomenFlyweight,0,0.0625,2.625,19.8125,3.1875,2.75,122.3125,0,1,3,0,1,175.26,33,1,1,0,0.3828125,1.6484375,71.43164063,4.779296875,2.291015625,42.18945313,0,2,6,1,1,170.18,33,-2,2
Red,Bantamweight,0,0.28515625,14.03222656,3.049804688,9.48828125,13.41113281,550.5927734,1,3,4,0,2,160.02,26,-1,5,0.25,0.0625,10.3125,31.625,6.25,3.0625,159.1875,0,3,2,1,0,175.26,27,3,2
Red,Heavyweight,0.015716553,0.574230194,4.207038879,11.58116722,1.996051788,0.477466583,89.39539719,1,4,8,5,5,203.2,37,4,2,0.512695313,0.047363281,0.758544922,48.74316406,10.34130859,2.553466797,173.6186523,0,4,6,4,2,198.12,38,-1,1
Blue,LightHeavyweight,0.002037048,1.477096558,5.514198303,16.914505,7.380477905,8.061126709,169.1827469,1,5,5,4,5,193.04,40,5,3,0.107421875,0.752929688,0.967285156,37.85107422,3.177246094,2.749023438,54.50537109,1,3,4,5,2,193.04,31,-1,1
Blue,Lightweight,0.77734375,0.000244141,0.361206055,12.40844727,2.776245117,8.067260742,44.19909668,0,3,6,4,1,177.8,31,-2,3,0.125,0,2.25,22.5,6.375,1.75,69.5,0,2,1,1,0,182.88,27,2,2
Red,WomenBantamweight,0,0.921875,1.5,12.609375,1.171875,18.390625,286.171875,0,1,4,1,1,170.18,32,1,1,0.125,0,4.75,55.875,7.75,10.625,190.5,0,2,2,0,0,170.18,35,2,2
Red,WomenStrawweight,0,0.796875,6.390625,38.4453125,16.5859375,5.8359375,257.78125,0,3,3,0,2,157.48,34,2,3,0,0.041015625,9.15234375,20.56054688,6.451171875,7.25,322.0917969,2,2,4,0,1,160.02,32,1,5
Red,Welterweight,0.168764059,0.015842975,0.261399886,23.08702089,0.820576311,0.834676181,5.317916618,1,8,11,10,6,185.42,37,4,7,0.187545776,0.37714386,0.042304993,28.05956268,6.737960815,2.10559082,37.72558594,4,5,9,3,4,182.88,33,-1,2
Red,Heavyweight,0.098144531,0.165039063,6.721313477,50.80096436,5.029510498,13.9821167,277.3697815,3,6,5,4,3,195.58,42,-1,4,0.008789063,1.618164063,1.955078125,4.89453125,3.495117188,1.62109375,238.6445313,0,2,4,1,6,203.2,42,2,0
Blue,Featherweight,0.40625,0,0.25,48.71875,0.5625,6.78125,2.71875,0,2,2,3,0,182.88,32,2,1,0.088394647,0.001962667,2.011848049,17.83263018,3.385891769,12.80287801,168.4812889,0,3,17,7,0,180.34,33,-1,7
Blue,Lightweight,0.875,0,0.03125,33.59375,5.375,1.15625,17.875,0,3,2,4,0,177.8,31,1,0,0.008331299,0.386535645,0.171173096,98.58578491,1.862365723,3.038482666,2.844482422,2,12,1,3,6,193.04,36,3,4
Red,Heavyweight,1,0,0,36.5,10.125,2,5.5,0,4,0,4,0,198.12,32,4,0,0.649414063,0.03515625,0.03125,4.899414063,1.118164063,3.186523438,4.181640625,1,6,2,7,1,210.82,33,6,0
Red,Bantamweight,0.25,0.03125,7.75,80.375,3.15625,2.53125,85.5625,5,5,1,1,0,172.72,35,5,4,0.297851563,0.500976563,3.916992188,30.02636719,12.21972656,18.45898438,154.0224609,4,5,2,3,0,162.56,33,4,6
Red,Welterweight,0.880859375,0.05078125,1.220703125,8.115234375,2.15625,6.51953125,43.63476563,0,2,4,4,2,193.04,30,1,0,0.245117188,0.383789063,0.029785156,70.43310547,1.973388672,1.651611328,9.314697266,0,6,3,6,3,190.5,28,-1,1
Blue,Flyweight,0.28125,0.09375,1.84375,58.828125,1.109375,4.21875,136.484375,0,3,3,0,2,177.8,26,3,2,0.064453125,0.141113281,3.755493164,14.78027344,0.731689453,3.395629883,195.1257324,0,4,5,0,3,170.18,34,-1,6
Red,Lightweight,0.15625,0.0625,1.28125,24.09375,3.96875,9.34375,101.3125,0,2,3,2,0,177.8,33,-1,1,0.125,0.1328125,0.40625,19.3046875,0.34375,0.9453125,13.15625,0,3,3,0,2,182.88,30,3,3
Blue,LightHeavyweight,0.035644531,1.153320313,2.789550781,25.59179688,4.130371094,5.134277344,200.4199219,0,5,5,3,4,195.58,28,-1,0,0.5,0,0,1.875,0.375,1.375,11.5,0,3,1,3,0,208.28,27,3,0
Blue,Welterweight,0.0859375,0.628417969,4.558837891,24.35546875,6.221191406,7.270263672,228.9816895,0,4,3,2,4,180.34,33,3,4,0.00012207,0.759820363,4.55353328,28.59072773,8.707324987,2.01879026,167.611663,2,7,9,1,11,182.88,42,5,10
Blue,Lightweight,0.750122309,0.508831918,0.860120952,12.70108521,3.432322741,3.099961638,34.88267422,0,6,9,2,13,187.96,30,2,1,0.5,0.032897949,5.498352051,31.04956055,1.944732666,10.26974487,243.7309265,1,5,5,2,4,195.58,27,-1,4
Red,Lightweight,0.133850098,0,0.0390625,78.12530518,2.919342041,0.12991333,4.56652832,0,3,6,3,0,172.72,34,2,7,0.125993729,0.578201294,1.405483246,25.30008507,3.976514816,0.830177307,57.93288994,0,7,6,3,2,177.8,41,1,8
Red,Lightweight,0,0,6.21875,39.15625,25.1875,12.3125,176.1875,0,3,1,0,0,177.8,31,2,5,0.039093018,1.001068115,3.345916748,13.51483154,4.564025879,7.549499512,211.5796814,0,5,5,1,5,182.88,30,1,5
Red,Welterweight,1.791992188,0,2.192382813,60.52050781,5.184570313,3.918945313,36.46337891,0,4,3,6,0,180.34,31,1,3,0.250030518,0.078369141,2.826322556,40.13470459,1.75687027,5.910446167,71.03895378,0,7,6,5,1,203.2,32,1,8
Red,Middleweight,1.180664063,0,5.793945313,83.05957031,11.6484375,6.078125,99.21191406,2,8,3,7,0,185.42,42,8,2,2.203125,0.53125,0.078125,56.484375,1.375,3.75,16.46875,2,7,0,3,0,203.2,30,7,4
Red,WomenStrawweight,0.000244141,0.5,2.515625,99.43310547,33.15698242,0.016845703,190.3642578,9,8,3,2,0,165.1,32,8,8,0.5,0.25,2.625,27.5,8.875,9.125,95.25,1,4,0,1,1,160.02,30,4,2
Red,Welterweight,0.1875,0.7578125,5.921875,57.5546875,10.0546875,1.84375,197.03125,0,1,5,1,0,193.04,34,-1,2,0.041137695,0.0440979,2.745758057,18.6869812,3.565032959,5.626342773,173.1366882,0,3,7,4,3,193.04,32,-1,2
Blue,LightHeavyweight,0.875,0,2.25,19.5,4.75,14.125,304.5,0,3,1,2,0,190.5,27,-1,1,0.0625,0,2.75,13.90625,10.9375,10.265625,61.015625,0,2,3,3,0,190.5,26,-1,1
Blue,Flyweight,0.421875,0.734375,1.921875,16.65625,4.3125,4.875,64.75,0,4,1,3,1,172.72,32,4,2,0.75050354,0.001052856,4.162879944,36.39489746,2.206047058,3.732292175,193.006485,2,6,3,5,1,165.1,35,3,9
Blue,Lightweight,0.914550781,0.080078125,0.682617188,55.4284668,0.392089844,11.98339844,80.83007813,0,4,4,6,2,190.5,30,1,1,0.047119141,0.005859375,1.141357422,44.49731445,3.693359375,4.184814453,107.0720215,0,3,4,4,1,177.8,35,2,4
Blue,WomenStrawweight,0,0,0.75,96.375,7.25,1.75,55.875,0,4,0,0,0,160.02,30,4,4,0,0,0.259765625,61.0390625,13.38476563,0.890625,37.97070313,1,3,5,0,0,162.56,34,3,5
Red,Lightweight,0.400634766,0.03515625,0.1484375,15.90771484,2.525878906,1.819091797,19.3828125,0,3,7,2,3,190.5,32,-3,1,0.296875,0.40625,1.8125,26.734375,2.03125,5.0625,65.9453125,0,1,6,1,1,180.34,27,-1,0
Red,WomenFlyweight,0,0.125,3.25,24.625,1.375,2.5,136.625,0,1,2,0,1,175.26,33,1,1,0,1.5,7.5,12.5,2.125,5.375,248.875,0,3,1,0,3,172.72,25,3,0
Blue,LightHeavyweight,0.30078125,0.070800781,0.475830078,41.56713867,7.510986328,1.498291016,31.26977539,0,4,5,2,2,198.12,36,1,4,0.5,0,5.64440918,19.11901855,7.537231445,6.348022461,121.9515381,1,4,4,3,0,200.66,30,2,7
Blue,Lightweight,0.6640625,0.01171875,2.1796875,33.71484375,6.51953125,12.55859375,250.5429688,0,3,3,1,1,175.26,36,1,3,6.52E-08,0.826400043,0.771532506,4.375696382,0.264978228,0.572921497,19.32902084,0,7,13,3,9,180.34,36,2,8
Red,WomenFlyweight,0.0078125,0.03125,1.2109375,69.9296875,2.09375,1.265625,6.6640625,0,3,2,0,0,172.72,31,1,6,0.25,0.390625,3.03125,31.8671875,3.29296875,8.26953125,398.3359375,4,4,2,1,2,167.64,31,1,4
