Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_HEAD_landed,B_avg_BODY_landed,B_avg_LEG_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_HEAD_landed,R_avg_BODY_landed,R_avg_LEG_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Red,Welterweight,0.125,0.25,2.890625,35.765625,10.625,7.15625,176,0,3,2,1,1,180.34,31,1,3,0.040100098,0.187732697,2.532352448,17.39030838,3.578491211,0.310733795,134.3875084,1,5,5,6,3,185.42,34,2,5
Blue,Heavyweight,0,0,1.5,10.25,1,4.125,60.625,0,2,2,2,0,195.58,34,-1,0,0.125,0,2.25,23.0625,2.875,1.375,204.375,1,2,2,3,0,185.42,35,2,0
Blue,Welterweight,0.75,0.875,0.625,13.9375,3.125,6.3125,62.875,0,4,1,3,0,190.5,27,-1,1,0.040039063,0.619140625,1.255859375,84.2578125,23.32226563,2.104492188,180.71875,0,3,4,4,2,193.04,28,2,1
Red,Lightweight,0,2.3984375,3.546875,12.9609375,3.859375,2.6953125,107.8828125,0,4,3,0,1,172.72,27,1,4,0.03125,1.484375,2.015625,54.296875,3.8125,1.3125,66.1875,0,4,2,1,1,177.8,30,4,3
Red,LightHeavyweight,0,0.625,7.0625,18.375,15.6875,6.4375,395.625,0,5,0,0,2,200.66,27,5,3,0.018066406,0,5.707763672,29.54711914,3.032226563,2.484375,331.3586426,3,5,2,5,0,190.5,32,5,6
Red,Middleweight,0.251098633,0.015869141,2.978027344,70.25146484,8.994873047,5.778076172,118.7578125,1,4,3,8,0,190.5,32,4,4,0,0.75,6.1953125,31.28515625,9.73828125,7.23046875,684.6796875,1,3,4,0,1,185.42,34,-1,4
Blue,Lightweight,0.2734375,4.004882813,0.875,14.20898438,4.403320313,2.389648438,80.40527344,0,7,2,2,3,180.34,28,2,4,0.793579102,6.10E-05,0.10357666,9.038513184,3.118530273,1.418762207,4.166381836,0,5,5,6,0,180.34,28,1,3
Red,Welterweight,0,1.15625,5.125,5.28125,6.28125,2.3125,130.375,0,3,3,0,2,187.96,31,-1,1,0,0,4.5,4.25,2.75,2.125,278.5,0,2,2,0,0,177.8,30,1,3
Blue,Welterweight,0.001953125,0.943359375,0.341796875,45.65039063,9.98828125,5.161132813,63.64355469,0,2,6,0,2,182.88,28,-1,2,0.03125,0,2,60.9375,21.1875,5.59375,74.6875,0,2,2,1,0,177.8,33,2,3
Red,Middleweight,0,0.484375,1.0703125,16.9765625,2.0703125,0.234375,48.046875,0,2,5,1,2,193.04,34,1,0,0.478637695,0.015625,1.258300781,15.98608398,4.521240234,2.994873047,205.7010498,0,3,7,4,0,185.42,39,1,3
Red,Middleweight,0.8671875,0.505859375,1.47265625,11.78515625,2.392578125,3.15625,274.3867188,0,3,3,6,0,198.12,27,1,1,1.010009766,0.127929688,0.018310547,8.554199219,0.187988281,1.3515625,18.34375,3,3,5,7,1,187.96,34,3,0
Red,Lightweight,0.65625,0.125,0.6484375,27.29492188,10.45214844,13.63769531,29.3828125,0,2,5,1,0,177.8,27,1,5,0,0.22265625,4.87109375,11.36816406,3.623046875,1.165039063,255.1962891,0,2,5,1,2,177.8,27,2,3
Red,Middleweight,0.0625,0.4375,10.9375,37.8125,4.125,2.125,209.8125,0,1,3,0,1,185.42,29,1,1,0.5,1.0625,1.9765625,23.7265625,3.5625,7.515625,191.5859375,0,3,2,0,4,180.34,31,1,2
Red,Lightweight,1,0.625,0.625,12.875,4.5,10,39.375,0,4,0,1,2,185.42,28,4,1,0.53137207,1.720214844,2.285644531,28.82495117,4.57421875,3.959472656,76.49462891,1,5,5,1,7,193.04,26,5,1
Blue,Welterweight,0.390625,0.1875,5.15625,21.609375,9.09375,5.328125,134.5625,0,4,1,3,0,175.26,28,4,3,0.000183105,0.064880371,10.07928467,26.51776123,9.862060547,8.442443848,588.0271606,1,8,2,1,3,187.96,33,8,9
Red,Featherweight,0.125,0.25,4.625,23.25,7.125,6.625,281.25,0,1,2,0,1,182.88,30,-1,1,0,0,4.78125,38.84375,7.875,8.8125,63.5,1,3,2,0,0,175.26,27,3,3
Red,Lightweight,0.4375,0.25,1.9375,18.5625,2.125,7.375,163.8125,1,2,2,1,0,180.34,25,2,2,0,3.78125,4.375,7.78125,1.65625,2.46875,407.59375,0,4,2,0,0,180.34,31,-2,4
Blue,LightHeavyweight,0.6875,0.875,1,19.25,2.25,1.875,65.25,0,3,1,2,2,200.66,24,1,0,0.5,0.03125,1.115234375,11.06054688,0.13671875,1.107421875,34.5078125,1,2,3,3,0,187.96,40,1,4
Blue,LightHeavyweight,0.125,0.125,0.125,12.125,1.5,2,23.375,0,2,2,1,0,190.5,35,2,1,0.250000954,0.828159332,1.794140577,7.11832279,2.518390477,1.709049702,56.74194193,10,6,10,7,2,187.96,36,1,5
Red,LightHeavyweight,0.638671875,0.272460938,1.126953125,10.30078125,5.037109375,5.639648438,86.1640625,3,8,2,3,1,187.96,33,8,5,0.25390625,1.3828125,4.23046875,23.82421875,11.9375,18.4921875,268.2695313,2,5,1,3,3,213.36,24,3,2
Blue,LightHeavyweight,0.625,0.125,1,16.9375,1.4375,0.75,56.125,0,1,3,1,1,187.96,32,-2,0,0.015625,0.7734375,0.734375,24.359375,23.53125,8.09375,246.515625,0,3,2,1,2,195.58,34,3,2
Red,Heavyweight,0.75,0.46875,1.5,11.9375,2.40625,0.5,58.25,2,2,2,1,1,195.58,35,2,2,0.35949707,0.090698242,4.528884888,17.68899536,9.969169617,2.887878418,291.4208145,4,4,5,3,7,200.66,32,2,2
Red,Lightweight,0,1.796875,7.09375,16.921875,6.71875,5.390625,170.765625,0,4,2,0,1,172.72,27,1,4,0,1.5625,7.109375,6.65625,3.35546875,1.48828125,265.890625,0,3,4,0,4,190.5,30,-1,1
Red,LightHeavyweight,0.25,0,9,29.625,14.5625,17.625,145,0,4,1,1,0,200.66,29,-1,3,0.250976563,0.709228516,4.196533203,24.12744141,14.59643555,3.282958984,447.6362305,1,3,6,2,2,200.66,34,-1,3
Red,LightHeavyweight,0,0.9375,5.28125,13.71875,1.875,1.96875,170.90625,0,2,3,1,0,180.34,36,2,2,0.140625,0.03125,3.296875,7.90625,1.390625,3.25,67.4375,1,5,2,2,0,187.96,28,5,3
Blue,Welterweight,0.570800781,1.302246094,0.526855469,44.60888672,6.875976563,0.764160156,128.5361328,0,4,4,1,4,182.88,29,4,3,0.0625,2.21875,6.734375,18.625,11.7421875,7.203125,265.5546875,0,6,2,1,1,180.34,27,-1,4
Blue,LightHeavyweight,0.640625,0.109375,2,20.359375,5.046875,7.390625,139.5625,3,3,2,1,0,187.96,41,2,4,0.6875,0.03125,0.625,13.109375,2.03125,4.375,27.75,3,2,3,4,0,193.04,29,-1,0
Red,Lightweight,0.5,0.328125,2.359375,8.5625,1.34375,3.265625,100.40625,0,3,3,1,1,177.8,27,-2,2,0.5625,1.092285156,4.73059082,21.06433105,4.465942383,0.250244141,167.3312988,0,3,5,1,3,180.34,28,-1,5
Blue,Heavyweight,0.984375,0,1.5,63.90625,15.390625,3.0625,30.203125,0,7,0,5,0,195.58,27,7,2,1.296875,0.125,2.390625,29.78125,2.09375,2.625,145.203125,1,7,0,6,0,195.58,29,7,1
Blue,Middleweight,0.3125,0.515625,5.328125,16.6953125,8.984375,9.375,200.0546875,0,3,2,3,0,180.34,33,-1,3,0.506134033,0.564468384,0.632827759,11.71316528,1.55027771,4.10660553,32.60923004,0,5,6,7,2,185.42,31,5,3
Blue,Welterweight,0.080078125,1.23828125,2.51171875,32.515625,7.64453125,1.208984375,158.4375,0,2,4,4,2,193.04,28,2,0,0.257818222,0.521865845,1.937860489,16.78769493,2.21449852,1.493049622,128.0235786,11,3,8,6,4,177.8,32,3,1
Red,Heavyweight,2.0625,0.25,0,25,1.9375,8.6875,46.25,0,5,0,4,0,208.28,33,5,1,0.51184082,0.000976563,2.795532227,11.37634277,4.609741211,12.16882324,141.8391113,0,3,5,6,0,208.28,36,2,2
Red,LightHeavyweight,0,0.125,1.0625,8.6875,2,1.9375,7.0625,0,3,2,0,1,195.58,31,3,2,0.203857422,0.000488281,0.361572266,6.468994141,6.019287109,7.757568359,44.74755859,0,4,6,4,1,198.12,34,4,2
Blue,Heavyweight,0.25,0,2.5,18.125,1.75,2.75,153.75,1,2,2,2,0,185.42,35,2,0,0.14453125,0.3125,0.1796875,14.453125,6.7890625,2.20703125,103.7148438,0,2,5,2,1,185.42,37,1,0
Blue,Lightweight,0.501953125,0.9375,1.509765625,13.54296875,1.119140625,0.125,58.23242188,0,3,3,2,5,180.34,27,3,0,1.587158203,0.00012207,0.20715332,16.07702637,5.237060547,2.837524414,8.332763672,0,5,4,6,0,180.34,28,1,3
Red,Middleweight,0.125,0.75,2,9.375,1.375,1.625,61.25,0,1,3,1,0,190.5,30,1,0,0,1.396484375,8.712890625,20.73535156,7.579101563,3.62890625,266.1679688,1,5,3,0,5,182.88,33,5,3
Red,Middleweight,1.75,0.5,0.109375,22.53125,6,10.09375,125.765625,0,3,2,2,1,187.96,31,-1,2,0,0.5,6.390625,48.5703125,5.4765625,14.4609375,897.359375,1,3,4,0,0,185.42,34,-1,4
Red,Lightweight,1.505859375,0.607421875,10.91796875,40.09765625,6.853515625,0.65625,198.7402344,1,8,2,1,0,177.8,32,-1,7,0,1.09375,10.06835938,54.43164063,18.48242188,11.19921875,163.9082031,3,5,2,1,1,172.72,29,3,6
Blue,Middleweight,0.125,0.875,10.875,6.625,1.25,2.25,211.625,0,1,3,0,1,185.42,28,1,0,0,0.125,3.875,12.75,12.5,8,52.5,0,1,3,0,1,190.5,24,1,0
Red,Middleweight,0,0.96875,2.140625,20.953125,3.140625,0.46875,96.09375,0,2,4,1,2,193.04,34,1,0,0.03125,1.0625,16.25,15.0625,7.765625,23.25,570.3125,0,3,2,2,0,185.42,37,3,3
Blue,Heavyweight,0.125,1.4140625,0.0546875,6.8359375,2.3359375,1.984375,37.484375,0,3,3,2,2,213.36,23,-1,1,1.5625,0,0.5,9.4375,0.71875,10.5625,23.78125,0,1,3,2,0,187.96,32,1,1
Red,Lightweight,0.5390625,0.0859375,1.1015625,12.2578125,1.859375,2.4140625,61.1640625,1,2,4,1,2,177.8,31,2,1,0.0078125,1.5859375,9.00390625,28.4453125,1.553710938,7.998046875,428.0859375,0,4,4,2,2,172.72,28,-1,3
Red,Lightweight,0,0.5,4.75,14.25,4.625,6.375,158.875,0,1,3,0,0,180.34,29,-1,1,0.084960938,0.514892578,1.203369141,14.45776367,6.349365234,3.584960938,136.869873,0,6,5,3,2,185.42,35,-2,3
Red,Welterweight,0,0,8,8.5,4.5,4.25,557,0,2,1,0,0,177.8,30,1,3,0.734375,1.01171875,2.9453125,13.5703125,0.78515625,4.3125,414.7734375,0,3,3,5,0,198.12,27,1,1
Blue,Welterweight,0.080200195,0.375465393,4.064704895,11.78061676,4.156982422,0.62146759,251.7750168,1,5,5,5,3,185.42,33,2,5,0.5,0.275980473,0.759161711,6.424182177,2.455601573,4.603767395,60.51673675,12,6,6,6,5,185.42,37,2,5
Red,LightHeavyweight,0.3125,0,0.63671875,22.19140625,13.03125,3.8046875,91.94140625,3,3,2,3,0,185.42,33,3,4,0.5078125,0.765625,2.4609375,29.6484375,10.875,6.984375,324.5390625,1,4,1,3,2,213.36,24,3,2
Red,Middleweight,0,0.610839844,1.046875,0.735351563,0.604492188,1.112304688,43.50292969,0,2,6,2,4,203.2,36,2,0,0.375976563,0.568359375,0.532226563,15.5390625,8.854492188,6.650390625,89.28808594,0,2,4,2,3,190.5,27,-1,1
Red,Middleweight,0.40625,0.086425781,4.793457031,24.53857422,3.195800781,0.203613281,243.5581055,0,4,2,3,0,190.5,30,4,6,0.827880859,0.754882813,0.268554688,13.15087891,3.043701172,6.270751953,28.67944336,9,13,0,8,3,195.58,36,13,2
Red,Heavyweight,0.9375,0,4.25,27.5625,8.75,0.5,211.3125,1,4,1,3,0,198.12,28,-1,1,0.5,0.9375,1,11.875,1.8125,1,99.5,2,2,2,0,1,195.58,35,2,2
Red,Middleweight,0,1.5546875,4.65234375,11.5859375,2.515625,2.30078125,245.2851563,0,3,4,0,3,187.96,30,3,2,0,2.125,1.953125,2.453125,0.125,0.03125,60.171875,0,3,2,0,4,180.34,31,1,1
Red,Lightweight,0.016357422,0.531799316,2.137939453,17.78686523,12.86932373,15.80303955,60.10748291,0,3,6,2,2,172.72,35,2,4,0,0.4453125,2.7421875,14.73632813,5.24609375,2.330078125,107.3925781,0,2,5,0,2,177.8,26,2,3
Red,LightHeavyweight,0.000488281,0.141113281,3.826660156,28.40161133,10.08837891,12.15234375,208.8598633,3,3,4,1,2,195.58,32,3,6,0.375,0.0625,1.25,10.21875,4.0625,8.75,48.5,3,2,3,3,0,193.04,29,-1,0
Blue,Welterweight,0.0625,0,2,25.875,20.375,6.1875,50.375,0,2,2,1,0,177.8,33,2,2,0,0.03125,1.15625,33.796875,13.71875,16.921875,137.5625,1,2,2,1,1,190.5,30,1,3
Blue,Welterweight,0.001968384,3.08531189,0.244060516,44.44902802,13.07809067,0.453361511,68.27570343,1,4,10,1,5,172.72,36,-2,3,0.046875,1.5,0.78125,4.296875,2.28125,2.453125,35.4375,1,4,3,1,0,187.96,29,4,3
Blue,LightHeavyweight,0.375,1.75,2,8.5,0.5,0.75,108.5,0,2,1,1,2,200.66,24,1,0,0.03125,0,10.53417969,26.67041016,1.222167969,10.02197266,109.6450195,0,5,3,5,0,193.04,34,3,3
Red,LightHeavyweight,0.500001907,0.656318665,2.588281155,10.23664558,4.036780953,3.418099403,49.48388386,10,6,9,7,2,187.96,36,1,5,0.036132813,0,10.41552734,17.09423828,1.064453125,3.96875,357.7172852,3,5,2,4,0,190.5,31,5,6
Red,Welterweight,0.5,1,5.5625,16.0625,5.5,5.625,442,0,3,1,1,1,180.34,30,1,2,0.78125,0.375,4.3125,12.21875,3.1875,2.65625,157.125,0,4,1,3,0,175.26,27,4,2
Red,LightHeavyweight,0.28125,0.0625,6.59375,14.8125,2.78125,3.5,125.875,1,5,1,2,0,187.96,28,5,3,3.81E-06,0.312637329,5.176562309,16.47329116,7.073561907,5.836198807,92.96776772,10,6,9,7,1,187.96,36,1,5
Red,Welterweight,0,0.28125,7.03125,17.09375,1.1875,6.3125,561.8125,0,3,1,1,0,193.04,29,2,4,0.5,0.75,1.25,20.875,6.25,11.625,116.75,0,3,1,2,0,190.5,27,-1,1
Blue,Middleweight,0.012268066,1.128936768,1.265655518,16.42633057,3.10055542,6.21321106,63.21846008,0,5,6,6,2,185.42,30,5,3,0.6640625,0.5,0.765625,16.84375,3.2890625,13.6640625,54.234375,1,1,5,2,0,187.96,34,-1,1
Red,Lightweight,0.015625,1.171875,2.0078125,38.890625,2.107421875,8.99609375,402.171875,0,4,3,2,2,172.72,27,-1,3,1.321289063,0.28125,0.639648438,30.57714844,9.334960938,18.3984375,25.25292969,0,3,4,3,2,177.8,32,-1,2
Blue,Lightweight,0,0.65625,4.71875,16.125,2.6875,5.53125,197.8125,0,3,3,0,1,177.8,26,-2,2,0.125,0.796875,9.890625,25.359375,4.9140625,2.15625,127.984375,0,7,1,1,4,180.34,33,7,2
Red,Heavyweight,1.125,0,0,12.875,1.4375,19.125,38.5625,0,1,2,2,0,187.96,31,1,1,0.023681641,0.001953125,3.591064453,17.75268555,9.219482422,19.33764648,282.6782227,0,3,5,5,0,208.28,36,2,2
Red,Welterweight,0.0625,0.34375,2,11.25,4.78125,9.59375,75.625,0,4,2,2,0,182.88,28,4,2,0.375,1.0078125,1.09375,8.7421875,4.890625,4.2890625,97.890625,0,3,4,3,1,190.5,30,1,0
Red,Featherweight,0,0.75,3.5625,9.875,1.875,2.8125,90.375,1,2,3,0,2,170.18,30,-1,0,0.5625,0.631347656,6.954589844,16.19335938,3.920898438,7.962890625,226.6367188,0,4,5,1,1,172.72,27,1,5
Red,Middleweight,0,0.79296875,10.42578125,22.47070313,7.158203125,2.2578125,419.3359375,1,5,2,0,5,182.88,33,5,3,0.625,0.03125,3.65625,14.390625,5.96875,5.75,78.109375,0,3,2,3,0,180.34,33,-1,2
Blue,Heavyweight,0.96875,0,1,54.8125,20.78125,1.125,16.40625,0,6,0,5,0,195.58,27,6,1,0.9375,0,0.625,28.75,0.875,4.25,123.875,2,4,1,4,0,203.2,36,4,0
Blue,Lightweight,0.3125,0.25,1.296875,49.58984375,15.90429688,24.27539063,56.765625,0,2,5,0,0,177.8,27,1,5,0.169921875,1.029785156,0.406738281,20.91552734,8.698730469,5.169921875,198.7397461,0,6,4,3,2,185.42,34,-2,3
Red,Middleweight,0.625,2.25,0.125,24.25,5.25,1.625,52.75,0,3,1,2,1,190.5,33,3,0,0.03125,0.296875,4.046875,15.0234375,14.23828125,0.1953125,251.2851563,1,3,5,1,2,195.58,30,-2,1
Blue,Welterweight,0.25,0.875,4.9375,26.5,21.96875,5.8125,269.21875,0,5,1,1,1,180.34,26,-1,3,0.683837891,0.003417969,1.157226563,26.42419434,3.793823242,21.72106934,133.3717041,1,7,4,6,0,177.8,27,-1,3
Red,LightHeavyweight,0.0625,0,4.068359375,36.34082031,1.444335938,6.043945313,144.2900391,0,5,2,5,0,193.04,34,3,3,0.625,0,1.2734375,14.3828125,5.0625,3.609375,121.8828125,3,3,2,3,0,185.42,32,3,3
Blue,Middleweight,0.0625,0.75,1.59375,14.75,5.90625,4.03125,60.3125,0,1,3,2,0,187.96,30,1,1,0.140625,0.763183594,0.315917969,14.62792969,3.247558594,0.917480469,26.875,1,3,5,2,2,200.66,28,3,3
Red,LightHeavyweight,0,1.875,10.5625,26.4375,3.75,3.9375,341.8125,0,2,2,1,0,180.34,35,2,2,0,0.0625,2.23046875,14.12109375,0.2734375,2.21484375,67.015625,1,2,3,2,0,187.96,40,1,4
Red,LightHeavyweight,0.0078125,1.255923986,2.418085098,20.12133455,2.323552847,2.08275795,248.9209843,16,7,7,6,4,190.5,47,7,5,0.27734375,0.544921875,2.25390625,11.6015625,7.07421875,8.279296875,170.328125,3,8,2,2,1,187.96,32,8,5
Red,Middleweight,0.5,0.453125,1.875,16.34375,3.21875,2.015625,37.5,0,1,5,0,2,193.04,33,-3,0,0,0.221679688,1.09375,1.470703125,1.208984375,2.224609375,48.00585938,0,2,6,2,3,203.2,35,2,0
Blue,Welterweight,0,0.0625,0.3125,23.59375,14.4375,28.84375,84.125,1,2,2,0,1,190.5,30,1,3,0.125,0.1875,1,7.1875,1.125,0.625,113.875,1,2,2,1,2,190.5,28,-1,0
Red,Welterweight,0.09375,0,0.5625,7.59375,3.5625,4.90625,70.875,1,4,2,1,0,187.96,28,4,3,0.46875,0.0234375,0.890625,10.140625,1.5703125,5.625,64.546875,0,3,3,5,0,198.12,27,1,0
Red,LightHeavyweight,0,0.25,0.125,15.375,4,3.875,14.125,0,3,1,0,1,195.58,30,3,2,0.65625,0,1.15625,12.9375,2.625,1.375,37,0,3,3,2,0,195.58,29,-1,1
Blue,Middleweight,0.1171875,1.537109375,2.384033203,11.68969727,3.630859375,2.746582031,110.9941406,1,4,4,4,2,187.96,31,4,3,0,1.109375,3.3046875,16.171875,3.03125,3.6015625,371.5703125,0,3,3,0,3,187.96,29,3,2
Blue,LightHeavyweight,0.015625,1.53125,1.921875,9.296875,6.75,3.96875,179.078125,0,3,1,2,2,213.36,23,3,2,0.75,0.125,2.5,14.4375,6.125,16.5,92,2,2,2,3,0,193.04,29,-1,0
Blue,Heavyweight,0.875,0,0.5,32.125,1.5,0,5.625,1,3,1,2,0,198.12,28,-1,1,0.2890625,0.625,0.359375,16.90625,5.578125,3.4140625,97.4296875,0,2,4,2,1,185.42,36,1,0
Blue,Welterweight,0.25,1.5,8.25,27.9375,3.9375,4.8125,283.75,0,2,2,0,2,187.96,35,-1,1,0,0.216796875,6.91796875,26.09765625,4.3515625,2.091796875,485.7832031,0,3,4,0,3,187.96,34,-1,3
Blue,Lightweight,0.25,0.369140625,5.922363281,19.25732422,0.863769531,1.000976563,215.3251953,0,3,5,1,2,180.34,27,-1,4,0.5625,0.600585938,2.845703125,25.37890625,2.54296875,1.744140625,315.9169922,0,4,4,1,4,177.8,31,-1,2
Red,Welterweight,0.141601563,2.604492188,1.053710938,17.21777344,9.751953125,0.528320313,235.0722656,0,4,3,1,4,182.88,28,4,3,0.095703125,0.254577637,9.801147461,30.01525879,8.00567627,1.171875,365.5748901,2,6,4,5,0,182.88,29,6,6
Blue,Middleweight,0.25,0.0625,7.3125,24.78125,11.9375,11.5,151.21875,0,3,2,2,0,180.34,33,-1,2,0,1.53125,3.0625,5.90625,5.046875,0.296875,184.5,1,3,2,1,2,193.04,27,-1,2
Blue,Lightweight,0.642578125,0.5625,1.279296875,21.15429688,6.669921875,14.796875,31.50585938,0,3,4,3,2,177.8,32,-1,1,0.25,1.59375,6.78125,22.71875,3.828125,0.3125,247.96875,0,7,0,1,4,180.34,33,7,2
Red,Middleweight,1.914550781,0.0625,1.033203125,27.94433594,6.084960938,1.979492188,210.8041992,0,3,5,4,0,185.42,38,1,3,0.004394531,0.063476563,3.912109375,69.00585938,6.979492188,10.11230469,14.03125,1,4,3,6,0,190.5,31,4,4
Red,Lightweight,0.032714844,1.063598633,3.275878906,14.57373047,21.73864746,18.6060791,88.21496582,0,3,5,2,2,172.72,34,2,4,0,0,1.125,23.375,7.5,12.25,60,1,3,1,0,0,175.26,26,3,2
Red,LightHeavyweight,0.5625,0.125,11.1875,26.625,5.5625,5,251.75,1,5,0,2,0,187.96,27,5,3,0.03125,0.0625,1.84375,14.59375,3.5,1.9375,96.15625,0,3,1,2,1,213.36,23,3,2
Red,Middleweight,0.040039063,0.51171875,0.073242188,8.216796875,0.751953125,1.40625,52.375,2,3,4,6,1,187.96,33,3,0,0.655761719,1.509765625,0.537109375,22.30175781,6.087402344,10.54150391,52.35888672,8,12,0,7,3,195.58,35,12,2
Red,LightHeavyweight,0.548400879,0.000152588,0.532318115,13.5390625,6.076812744,5.476333618,22.42314148,5,7,4,8,1,193.04,36,7,3,0.000976563,0.282226563,0.653320313,28.80322266,8.176757813,14.3046875,64.71972656,3,3,4,1,2,195.58,31,3,5
Blue,Lightweight,0.03125,1.34375,3.015625,15.78125,3.21484375,4.9921875,144.34375,0,4,3,2,2,172.72,27,-1,2,0.5078125,1,2.09375,13.4921875,2.765625,2.046875,33.0703125,0,2,2,1,4,185.42,26,2,1
Red,Lightweight,0.125,3.9375,2.0625,43.1875,7.25,1.25,182.75,0,4,1,1,1,177.8,29,4,2,0.348632813,0.000488281,0.828613281,27.30810547,12.94824219,5.350097656,16.33105469,0,3,4,4,0,180.34,27,1,3
Red,Lightweight,1.005126953,0.471801758,1.21887207,22.64453125,4.424560547,6.440673828,51.10998535,0,6,5,3,4,177.8,37,-1,2,1.01953125,0.0234375,2.3203125,23.375,11.66015625,15.87304688,37.77929688,0,2,5,2,0,180.34,24,-1,2
Blue,Middleweight,0,1,0.4375,16.125,9,5.375,195.0625,0,2,2,0,1,187.96,30,-1,2,0.024536133,2.257873535,0.531311035,30.85266113,3.20111084,10.42642212,118.4369202,0,5,5,6,2,185.42,30,5,3
Blue,Welterweight,0,0.5625,7.0625,25.1875,1.375,3.625,625.625,0,2,1,1,0,193.04,29,2,3,0.250976563,0.76171875,3.28515625,52.59960938,6.59375,7.67578125,104.9570313,1,5,3,1,6,193.04,25,5,1
Red,Welterweight,0.125,0.6875,2,7.5,3.5625,3.1875,98.25,0,4,1,2,0,182.88,27,4,2,0.367675781,0.006835938,0.314453125,16.84838867,2.587646484,11.44213867,89.7434082,1,7,4,6,0,177.8,27,-1,2
Blue,Lightweight,0.078125,0.171875,2.203125,17.515625,3.71875,2.828125,121.328125,1,2,4,0,2,177.8,30,2,1,0.015625,1.237060547,6.909912109,12.23583984,1.042480469,3.862060547,302.1472168,2,4,5,1,3,177.8,28,1,3
Blue,Middleweight,0,1.21875,1.609375,15.34375,5.0625,7.203125,28.140625,0,3,3,0,3,187.96,29,3,1,0.03125,0.859375,2.1171875,9.6328125,2.3125,1.671875,99.0859375,0,1,6,0,2,190.5,33,-1,0
Red,Lightweight,0,1.671875,1.06640625,3.640625,3.546875,0.37890625,3.75,0,3,4,0,4,193.04,24,-1,1,0,1.25,5.4375,7.625,5.421875,1.953125,421.5625,0,3,3,0,3,190.5,29,-1,1
Red,Welterweight,0.160400391,0.750930786,4.12940979,11.56123352,4.313964844,1.242935181,429.5500336,0,5,4,5,3,185.42,33,2,5,0.441467285,3.399414063,10.1701355,40.34542847,15.82531738,10.02731323,996.7495728,9,7,2,5,2,193.04,29,2,7
Blue,Welterweight,0,0.43359375,5.8359375,11.1953125,3.703125,2.18359375,232.5664063,0,3,4,0,3,187.96,34,-1,2,0.125,0.5,4.1875,17.1875,10.5625,4.5,311.875,0,1,2,1,0,182.88,26,1,2
Blue,Welterweight,0.5,0.75,4.875,33,19.9375,0.625,367.4375,0,4,1,1,1,180.34,26,-1,2,1.125,0.5,4.25,24.875,3.75,5.625,199.5,0,4,0,2,0,175.26,27,4,2
Blue,Middleweight,0,0.5859375,7.8515625,15.94140625,3.31640625,2.515625,342.671875,1,5,2,0,5,182.88,33,5,2,0.28125,1.526367188,0.631835938,12.25585938,5.495117188,1.834960938,53.75,1,3,4,2,2,200.66,28,3,3
Blue,Welterweight,0,1,5.1875,13.5,2.625,1.90625,516.625,1,1,4,0,1,182.88,34,1,1,0,0.514160156,8.94140625,18.93896484,1.628417969,6.194335938,265.2685547,0,4,4,1,1,182.88,28,1,6
Blue,Welterweight,0.5,0.125,1,12,1.125,0.875,31.625,0,1,2,2,0,180.34,26,-1,0,0.75,1.015625,1.1875,13.484375,6.78125,2.578125,86.78125,0,3,3,3,1,190.5,29,1,0
Blue,Middleweight,0.5,0.125,10.625,14.5625,4.875,1,125.4375,0,3,2,2,0,180.34,32,-1,1,0.25,0.5,7,23.5,8.125,4,210.5,0,3,1,2,0,185.42,36,3,1
Blue,Welterweight,0.031272888,0.087463379,1.751441956,42.15077972,6.85799408,1.972198486,75.09431458,11,3,7,5,4,177.8,31,3,1,1,0.551960945,1.518323421,10.84836435,3.911203146,9.20753479,121.0334735,12,6,5,6,5,185.42,37,2,5
Red,LightHeavyweight,0.5546875,0.08984375,1.5078125,10.203125,8.1484375,2.55859375,62.65625,3,8,1,2,1,187.96,32,8,5,1.25,0,1.546875,19.765625,7.125,3.21875,102.765625,3,3,2,3,0,185.42,32,3,2
Red,Lightweight,0.0078125,1.75,6.0390625,18.171875,0.4765625,0.5,133.9296875,0,3,2,2,4,180.34,26,3,0,0.5,1.1875,2.5625,32.4375,1.65625,0.625,292.9375,0,6,0,1,3,180.34,33,6,2
Blue,Lightweight,0,1.375,14.75,20.375,14.75,5.125,562.125,0,2,1,0,0,172.72,26,1,3,0.125,0.262695313,0.909179688,13.38671875,2.841796875,8.92578125,26.2734375,0,4,4,1,1,172.72,26,1,5
Red,Lightweight,0.25,0,0.25,17.125,9.875,5.75,69.75,1,2,2,1,0,185.42,29,-1,1,0.28515625,0.125,1.55859375,27.30859375,9.33984375,18.59375,28.01171875,0,3,4,3,1,177.8,31,-1,1
Red,Welterweight,0,1,1.625,17.5,8.375,3.125,113.5,0,2,2,1,1,193.04,25,2,0,0.125,0,0,2.75,2.75,0.375,37.75,0,2,2,1,0,177.8,32,2,1
