"Winner","B_avg_SUB_ATT","B_avg_TD_att","B_avg_HEAD_landed","B_avg_BODY_landed","B_avg_LEG_landed","B_avg_GROUND_landed","B_avg_CTRL_time.seconds.","B_age","R_avg_SUB_ATT","R_avg_TD_att","R_avg_HEAD_landed","R_avg_BODY_landed","R_avg_LEG_landed","R_avg_GROUND_landed","R_avg_CTRL_time.seconds.","R_age"
"Red",0.03125,0.84375,14.65625,7.0625,7.1875,2.59375,19.40625,30,0.017183304,3.651911736,24.83931255,22.23728943,33.47912407,10.60671329,224.7459154,32
"Blue",0.25,4,36,8,4.75,17.3125,189.625,28,0.0625,1.9453125,12.484375,4.6640625,2.0625,3.890625,182.875,28
"Red",0.001953125,0.070007324,12.57201004,7.125413895,3.373420715,2.154949188,9.218530655,35,0,6.4140625,18.54882813,1.48046875,3.576171875,17.82421875,412.7558594,28
"Blue",0.330810547,5.184082031,26.55078125,2.105712891,0.277587891,21.0078125,448.1447754,32,0.523621716,5.034983806,40.22314528,19.33647601,17.05447448,3.631972417,161.0160977,35
"Red",0.43952632,7.895493984,26.07412601,9.096187115,6.723623514,6.263508797,188.4655726,35,0.21875,1.625,42.8125,17.0625,7.6875,1.78125,75.71875,26
"Blue",0.38671875,1.69921875,60.79296875,18.73828125,6.9140625,5.44921875,48.87890625,34,0.75428772,0.084609985,34.59205627,8.849868774,8.364303589,3.211181641,75.45117188,32
"Red",0.125,0,10.75,4.125,8.25,0.5,11.375,33,0.236328125,0.91015625,5.697265625,6.826171875,0.498046875,0.2421875,33.2890625,42
"Red",0.03168595,0.522799772,31.85229145,9.765422395,7.866832925,1.669352363,10.63583324,36,0,0.194335938,39.29296875,13.78027344,6.256835938,4.646484375,28.06347656,31
"Red",0,0.625,45.625,7.5,3.375,11.875,59.625,24,0.000488281,0.722412109,23.55053711,5.867675781,4.085693359,5.134521484,82.39819336,31
"Red",0,0.75,17.25,4.375,5.875,12.25,111.125,27,0,1.890625,36.625,8.734375,9.125,5.4375,74.59375,30
"Blue",0.109375,1.53125,40.34375,2.90625,2.3125,7.359375,40.828125,32,0.066683769,10.51602381,44.49131566,14.12803596,15.00617063,5.161023617,109.8924227,38
"Red",0,1.703125,43.63183594,9.158203125,14.79101563,4.102539063,154.2519531,28,0.125,2,44.125,2.5,0.75,15.625,132.125,29
"Blue",0.375,3.78125,38.78125,13.515625,30.03125,6.375,214.796875,31,0.268676758,0.160652161,133.0409412,28.26992798,1.474869728,2.93931675,12.6451807,28
"Red",0.263580322,3.908843994,25.18861389,3.602386475,2.50567627,14.05027771,105.7771759,40,0.125,3.3125,47.9375,14.4375,2.9375,7,69.9375,26
"Red",0.008789063,15.22070313,89.00390625,14.87011719,27.33496094,1.314453125,535.0859375,31,0.009765625,8.904296875,61.33203125,50.45507813,5.33203125,34.5546875,919.0410156,32
"Red",0.00402832,0.573364258,23.47827148,6.815795898,3.353271484,1.547851563,9.009765625,33,0.28125,1.125,21.75,4.46875,8.875,2,21.59375,31
"Red",0.001266479,0.004066467,6.550430298,14.45983124,7.703262329,0.225273132,12.99741364,36,0.29901135,0.742356777,20.30631626,8.838651896,1.189472795,0.730814695,10.41143632,38
"Red",0.125,4.625,15,4.25,3.625,4.125,120.375,27,0.609375,2.62109375,50.5390625,15.50390625,4.61328125,4.83203125,159.90625,32
"Blue",0.094726563,0.517089844,47.88330078,7.314453125,10.078125,0.106933594,69.23730469,38,0.532618046,1.007937908,8.421681881,2.644429684,4.665343285,0.761927605,71.58438015,31
"Blue",0.000518799,1.089485168,33.65444946,7.269050598,3.819400787,7.109600067,76.59926605,35,0.008301616,1.84964776,29.27305278,8.593943805,24.65422878,0.57795313,44.47933879,36
"Blue",0.658203125,5.85546875,45.55078125,9.111328125,2.216796875,4.013671875,240.7304688,33,0.254638672,1.112060547,14.95849609,6.041259766,0.946533203,0.327880859,85.6730957,37
"Red",0,5.9375,55.125,5.375,4,21.3125,398.5,31,1.017663836,0.720241904,17.89950788,8.025788903,2.541442394,4.199923277,67.76534843,30
"Red",0.145263672,2.877929688,49.34399414,20.94482422,2.645751953,3.22265625,48.38549805,39,0.141601563,0.951660156,15.44726563,6.763671875,7.941894531,2.996582031,58.53955078,36
"Blue",0.03125,0.7421875,32.234375,17.3984375,8.4453125,4.9140625,183.0859375,29,0.0625,0.86328125,26.10546875,9.26171875,15.859375,0.111328125,59.98046875,28
"Red",0.504180908,1.979736328,22.88345337,21.04772949,6.32635498,4.504852295,113.1451721,32,0,1.59375,26.71875,12.03125,9.5625,0.40625,13.03125,34
"Red",0.501953125,4.072265625,41.93554688,28.28320313,21.79296875,9.5625,186.8066406,33,0.156402588,0.810966492,17.04236603,10.9549408,1.216247559,1.660354614,51.86577988,41
"Red",0,0,23.875,3.625,13.875,9.5,16.875,31,0,1.875,65.75,21.125,12.9375,12,102.25,31
"Red",0,0.5,23.625,7.1875,1.3125,4.5625,5.4375,31,0.4375,8.25,41.25,8.9375,11.375,9.375,219.25,28
"Red",0.5625,8.96875,28.125,5.4375,2.21875,28.03125,452.15625,32,0.065795898,10.9967041,52.34393311,9.990234375,3.193908691,19.53948975,486.461853,27
"Red",0.767578125,0.059570313,44.11865234,5.650878906,21.34667969,3.303222656,17.62939453,27,0,0.294921875,26.26000977,11.73132324,8.599365234,0.168579102,8.709594727,36
"Red",0.271211147,2.428013325,91.56818843,22.2964592,5.384726048,10.89339256,276.3813424,34,0.010040283,0.777099609,11.25184631,4.490951538,5.9972229,2.771606445,18.72915649,34
"Red",0.9375,4.21875,13.28125,1.03125,1.25,6.0625,175.71875,30,0.25,0.09375,59.09375,13.875,20.46875,1.21875,6.46875,28
"Blue",0,0.6171875,14.2578125,2.328125,2.7578125,0.9140625,41.4453125,26,0.000549316,4.525146484,49.67938232,9.024841309,6.562316895,2.353027344,55.44415283,28
"Blue",0,0.125,37.375,23.25,14.875,0,45.75,28,0.625,1.875,46.625,12.25,1.25,1.25,84.75,30
"Blue",0.16796875,0.61328125,11.46679688,2.4375,13.63085938,1.69921875,24.4375,29,0.015625,0.725851059,25.65778065,18.14918518,7.779506683,1.065573692,22.27177525,33
"Blue",1.00213623,4.691833496,22.21276855,10.25036621,5.793579102,15.09899902,378.1593628,30,0,1.25,57.5625,22,1.75,0.1875,36.8125,30
"Red",0.875,2.875,17.125,5,0,8.375,225.125,25,0.3125,8,42.75,7.25,24.5625,2.125,128.1875,33
"Red",0.635131836,5.336303711,35.51513672,9.882202148,2.876342773,2.352294922,175.0515137,35,0.0625,1.6875,22.3125,14.125,13.375,1.1875,29.8125,29
"Red",0.003925335,0.023696098,10.37587851,3.709596472,3.957324921,0.605756016,2.962577715,33,0.15234375,1.19140625,21.12109375,7.890625,12.07421875,2.87890625,11.859375,27
"Red",1.640625,4.890625,6.4453125,2.4765625,1.3828125,3.0234375,316.5390625,31,0.0625,1.25,18.75,3.2734375,0.2109375,2.890625,46.5,32
"Red",0.024658203,0.141845703,10.25170898,7.493408203,8.592041016,0.4765625,36.68212891,32,0.1015625,1.44140625,14.40234375,4.81640625,3.36328125,4.0390625,40.26953125,30
"Blue",0.6953125,0.5234375,33.9140625,5.734375,3.3828125,8.078125,41.375,29,1.515625,6.84375,39.515625,18.359375,6.03125,2.6875,239.0625,33
"Red",0,7.375,49.65625,17.5625,6.25,6.03125,330.40625,31,0.3125,4.125,50.59375,6.75,6.9375,5.3125,162.46875,26
"Blue",1.0625,0.15625,48.75,12.6875,21.78125,4.5,28.9375,30,0,0.541259766,50.31860352,18.69897461,26.72167969,4.51171875,50.90332031,28
"Blue",0.16015625,0.365234375,24.83691406,3.973632813,8.797363281,1.966796875,12.66015625,29,0.004882813,4.71875,50.74926758,18.27392578,12.98413086,0.460693359,5.154541016,32
"Red",0.0625,0,17.765625,8.3203125,19.4375,2.890625,36.015625,29,0,0.5,41.21875,12.78125,1.21875,7.53125,42.03125,25
"Red",0.088195801,1.491516113,25.23272705,6.057556152,6.466430664,7.252685547,110.2733765,31,0,2.5,21,7.125,8.75,4.125,75.25,34
"Blue",0.256835938,6.117675781,28.81591797,7.581054688,9.296875,13.54052734,342.9633789,33,0.35546875,3.474121094,6.000488281,2.494140625,1.137695313,2.996582031,224.7587891,31
"Blue",0,0.046875,12.6328125,1.82421875,6.4765625,3.046875,19.09375,35,0.9375,6.046875,55.453125,16.71875,11.21875,8.64453125,251.1328125,31
"Red",0.8125,2.625,26.515625,7.75,8.390625,10.125,125.890625,27,0,4.21875,19.078125,17.6875,13.4375,1.203125,155.09375,26
"Blue",0,0.0625,22.4375,4,13.8125,0.3125,31.75,30,0.063371899,1.045599545,51.7045829,15.53084479,14.73366585,3.338704726,21.27166647,36
"Red",0.51953125,6.90625,13.43164063,1.947265625,3.741210938,5.159179688,279.8652344,29,0.008300781,0.27722168,20.25268555,5.539672852,13.27172852,1.05480957,3.436401367,35
"Red",1.306640625,1.579101563,12.58398438,5.862304688,4.266601563,3.268554688,121.8398438,27,0.954193115,5.028396606,17.67483521,3.990478516,0.046905518,5.122253418,76.36549377,39
"Red",0.0625,3.484375,19.1875,7.96875,3.109375,3.875,81.796875,38,0,7.828125,14.09765625,1.9609375,6.15234375,12.6484375,458.5117188,28
"Red",0.4375,4.5,27.75,4.5625,6.5625,9.75,180.0625,32,0.328125,5.265625,8.171875,4.046875,0.53125,4.75,269.34375,27
"Red",0.563673973,5.06298399,111.6370101,13.3333106,6.76900959,1.390469074,140.102138,30,0.821289063,9.744140625,78.05566406,8.498046875,2.465820313,46.04589844,663.1933594,30
"Blue",0.01171875,0.282714844,27.32714844,7.417480469,14.00634766,4.369628906,91.14404297,35,6.1e-05,0.406316757,25.49834061,14.50828648,8.666311264,0.360931396,28.14939404,33
"Blue",0.7734375,1.3984375,44.5859375,12.4765625,6.828125,10.8984375,78.7578125,34,0,0.1171875,10.078125,3.34375,6.8984375,0.828125,7.7109375,31
"Red",0.666015625,2.359375,16.43359375,9.569335938,11.91601563,1.169921875,66.21582031,35,0.033203125,3.154296875,33.71289063,9.1796875,5.873046875,2.5390625,191.3027344,31
"Red",0.5390625,1.2109375,11.4296875,3.1796875,3.3984375,3.6484375,81.3046875,32,0,1.384765625,45.21289063,9.360351563,25.67480469,3.837890625,50.92675781,31
"Blue",0.542422295,3.856026649,89.13637686,28.5929184,6.769452095,1.786785126,194.7626848,34,0.508575439,0.169219971,15.18411255,7.699737549,11.72860718,3.422363281,41.90234375,32
"Blue",0,5.4375,25.4375,12.75,16.125,2.625,129.375,31,0.03125,9.28125,22.875,9,4.0625,5.625,318.59375,29
"Blue",0,0.125,31,24.875,2,3.125,6.75,28,0,7.587890625,48.82714844,14.02734375,13.71777344,12.15625,185.4238281,42
"Blue",0.5,2.625,52.25,11.375,18.875,10.375,73.5,27,0.002929688,0.672851563,16.4276123,2.556640625,7.038208008,4.32043457,69.28479004,37
"Blue",0,4.201599121,25.28234863,5.566955566,6.202209473,9.39654541,276.9468384,36,0.669921875,2.762207031,20.97485352,2.420898438,3.006835938,9.501220703,192.0039063,40
"Red",0.5,0.25,20.625,6.1875,10.5625,0,47.0625,29,0.875,1.5,22.546875,5.3125,5.640625,3.625,123.953125,31
"Red",0,1.40625,31.26367188,7.31640625,9.58203125,8.205078125,108.5039063,27,0.53515625,0.119140625,45.23730469,5.301757813,7.693359375,6.606445313,35.25878906,27
"Red",0.251953125,3.318359375,20.12988281,3.762695313,6,4.80078125,93.70507813,36,0,3.78125,29.25,6.46875,9.25,5.875,124.1875,29
"Red",0,0.4375,14.875,2.75,5.75,1.4375,43.1875,30,0.0234375,2.359375,43.75,12.375,5.4609375,19.1171875,207.0859375,35
"Red",0,0.635164261,34.32318497,14.85484505,0.632123947,8.345632553,88.252882,37,0.017578125,12.44140625,50.0078125,9.740234375,23.66992188,2.62890625,547.171875,31
"Red",0.008370608,2.079895437,33.09535044,8.114403054,8.855464399,4.427839369,170.1621344,37,0.652800085,1.543065012,5.003186326,1.09069462,2.333311267,1.145842993,38.65804167,35
"Red",0.133367538,6.032047629,31.98263133,7.256071925,12.01234126,9.322047234,113.7848455,37,0.537353516,0.321304321,157.0818825,36.53985596,2.949739456,4.878633499,25.2903614,27
"Blue",0.2109375,3.6875,24.765625,12.64453125,8.078125,8.807617188,226.1962891,27,1.047243431,5.069967613,39.44629055,21.67295203,11.10894896,7.263944834,179.0321955,34
"Blue",0.3203125,0.73046875,36.67382813,7.947265625,8.594726563,0.93359375,22.3203125,29,0.049316406,0.283691406,18.50341797,14.98681641,12.18408203,0.953125,73.36425781,32
"Blue",0.00390625,0.820800781,15.78417969,3.876953125,0.574707031,4.82421875,24.69335938,36,0.47265625,1.8203125,11.39453125,12.65234375,0.99609375,0.484375,66.578125,42
"Red",0.189453125,0.034179688,40.76660156,5.62890625,14.15625,0.213867188,4.474609375,37,4.06e-06,1.066453941,24.89818827,19.44189779,12.81365474,0.453892589,30.63401879,40
"Red",0,0.5,20.75,21.125,4.5,1.875,66.375,28,0.250976563,3.002441406,51.76318359,8.590332031,14.55810547,0.720214844,76.26953125,29
"Red",0.40637207,7.305664063,12.06811523,4.099121094,5.712524414,2.612792969,281.7346191,34,0.625,4.25,32.1875,6.5,11.875,2.625,170.9375,25
"Red",0.125,3.890625,16.96875,8.328125,3.125,7.78125,365.75,28,0.015625,1.875,10.875,6.640625,6.90625,2.703125,20.3125,34
"Blue",0.661621094,4.368164063,7.1015625,3.211425781,0.555175781,4.015625,187.2895508,31,0.003189366,3.492114328,29.44708345,10.4561771,3.504466057,30.83062734,424.1601303,37
"Red",0.0625,1.832313538,29.53474426,10.20407867,15.43945313,11.94418335,77.98800659,35,0.034366608,6.303823471,38.67862511,28.47457886,34.95824814,21.21342659,449.4918308,31
"Blue",0.4375,1.25,23.625,8.125,1.375,3.5625,97.4375,25,0,1.9375,30.46875,3.15625,1.28125,0.71875,19.96875,37
"Red",0.15625,1.53515625,28.3671875,9.41796875,10.34765625,13.49609375,83.2578125,34,0.283203125,1.903320313,19.89453125,5.52734375,4.883789063,2.993164063,116.0791016,36
"Red",0.00390625,0.140014648,24.14402008,13.25082779,4.746841431,4.309898376,18.43706131,35,0.0703125,0.0625,8.056640625,0.896484375,0.455078125,2.373046875,4.36328125,32
"Red",0,0,15.78125,5.125,5.25,1.375,12.25,34,0.000976563,1.444824219,32.10107422,11.73535156,7.171386719,6.269042969,159.7963867,30
"Red",0.554199219,0.118164063,27.21289063,2.857421875,11.37402344,2.671875,129.4765625,29,1.03928145,9.214133121,15.65587896,0.389650647,0.221842304,1.07516104,127.4466521,41
"Blue",0.21875,3.0625,65.6875,5.8125,3.625,1.71875,55.65625,32,0.265625,0.8125,27.25,3.984375,9.953125,1.890625,26.3125,30
"Blue",0.0625,1.484375,20.46875,3.796875,2.890625,9.828125,208.171875,28,0.1328125,0.53515625,84.859375,9.8203125,5.79296875,7.65234375,31.9375,30
"Red",0.185546875,1.304199219,27.34814453,5.600097656,9.312011719,6.784179688,51.28271484,32,0.512207031,7.058105469,30.77246094,27.28955078,16.17626953,7.247070313,154.4584961,29
"Blue",0.25,3.625,55.875,15.875,2.875,10,100.875,26,0,1.2421875,14.2265625,9.203125,11.703125,0.2578125,94.765625,29
"Red",0.126743798,1.09119909,60.40916579,16.06168958,19.4673317,6.677409451,35.54333294,36,0.773071289,0.342346191,63.63824463,17.16253662,22.17248535,6.076965332,5.688964844,35
"Red",0.5625,0.25,8.5,1.9375,2.75,3,43.1875,31,0.001953125,3.833984375,20.79882813,8.044921875,2.56640625,10.91796875,148.0449219,32
"Blue",0,1,36.25,3.375,2.625,5.125,8.875,31,0.534729004,3.750549316,25.18511963,13.04058838,11.93792725,9.256652832,108.6600952,37
"Blue",0.15625,1.625,13.125,5.78125,5.84375,4.53125,47.125,39,0.3359375,1.2265625,22.93359375,4.875,25.26171875,3.3984375,48.875,29
"Blue",0.0625,5.5625,17.75,6,1.125,8.25,314.1875,29,0.125,1.5625,37.9375,8.0625,4.8125,13.6875,78.625,32
"Blue",0.505859375,0.934570313,21.86132813,8.729492188,7.963867188,0.498046875,25.01074219,30,0.000854492,1.956054688,37.46313477,6.903564453,6.595581055,7.698730469,130.6203613,32
"Blue",0,2.5,47.125,14,1.5,0.375,73.625,30,0,0.828125,21.796875,5.71875,2.46875,0.03125,9.546875,35
"Red",0.131591797,5.993408203,81.68786621,9.98046875,4.387817383,38.07897949,450.9237061,26,1.094486862,3.139935225,42.89258111,26.34590405,15.21789792,5.527889669,125.064391,34
"Red",0.879052639,11.79098797,42.14825201,13.19237423,10.44724703,10.52701759,276.9311452,34,1.035327673,1.440483809,12.79901576,3.051577806,3.082884789,0.399846554,38.53069687,29
"Blue",0.757396698,0.964366913,41.81397057,5.483944893,8.160203934,2.808349609,52.80719852,38,0.000488281,4.063476563,19.68652344,4.672363281,1.743652344,2.684082031,109.628418,38
"Red",0.00073719,0.00026226,21.02749109,9.232464552,6.579365969,1.463876963,0.554374456,44,0,0.09375,20.265625,1.6484375,2.953125,6.09375,29.1875,35
"Blue",0.75,4.5625,49.5625,10.03125,10.0625,12.75,164.59375,30,0.008056641,0.146728516,27.95654297,6.631591797,3.706542969,3.095703125,11.01953125,32
"Red",0.509277344,2.224121094,17.91699219,5.082519531,0.893066406,0.655761719,171.3461914,36,0.125,1.7265625,16.2109375,8.5234375,5.71875,0.22265625,118.9609375,28
"Blue",0.016741216,2.159790874,14.19070089,3.228806108,2.710928798,8.855678737,98.32426879,37,0.008154154,0.15527907,15.63730773,3.347101539,0.5233289,1.577416837,85.10974342,40
"Blue",0.253487596,2.18239818,33.81833158,15.12337916,4.9346634,7.354818903,49.08666589,36,0.009765625,4.4375,52.49853516,13.54785156,7.968261719,0.921386719,10.30908203,32
"Red",0,2.26171875,32.95117188,28.98242188,22.5546875,1.177734375,112.3691406,30,0.000732422,3.893432617,5.21472168,0.683349609,1.541137695,1.032958984,57.49694824,35
"Blue",0.5,0.1875,36.1875,9.75,6.9375,2.4375,12.9375,28,0.015655518,0.3722229,24.29418945,10.98971558,12.8477478,1.343383789,18.77615356,35
"Red",0,1,25.4375,9.5625,1.4375,4.0625,53.0625,25,0.90838623,3.056793213,11.34967041,1.980957031,0.093811035,5.244506836,91.73098755,39
"Blue",0.875,2.09375,14.90625,1.4375,2.4375,13.2890625,90.265625,30,0.290527344,2.755859375,33.68798828,17.88964844,4.291503906,5.4453125,67.77099609,39
"Blue",0,1.8125,14.52734375,8.6328125,8.1640625,1.41015625,87.0078125,27,0.176391602,1.983032227,20.4654541,5.115112305,1.932861328,14.50537109,142.5467529,31
"Blue",0.0625,0.15625,5.5625,1.390625,0.5625,1.65625,11.390625,30,0.078613281,7.489379883,26.41479492,10.10046387,15.42102051,13.99926758,287.9783936,34
"Red",0.9453125,3.640625,7.7890625,2.3046875,1.9921875,0.96875,50.15625,41,0.515625,1.174499512,8.942565918,6.450866699,1.130004883,6.372375488,70.70349121,38
"Blue",0.125,3.96875,14.375,5.9375,4.21875,7.75,163.59375,37,0.25,4.421875,28.421875,9.34375,13.59375,20.09375,381.90625,33
"Blue",1.127347946,2.125967979,70.2740202,8.666621208,6.53801918,2.780938148,65.20427608,30,0.074707031,0.642608643,173.163765,34.07971191,4.899478912,9.757266998,44.58072281,27
"Blue",0.125,0,9.53125,1.640625,0.875,1.78125,4.03125,29,0.25,4,41,9.09375,0.84375,3.5625,139,31
"Blue",0.61328125,1.158203125,10.16796875,4.724609375,3.533203125,2.537109375,100.6796875,27,0.296920776,4.828155518,14.91390228,5.669822693,3.635017395,0.909866333,61.58158875,36
"Blue",0.125,0.3125,27.5,9.375,20.5625,1,15.875,29,0.001098633,0.050292969,31.35876465,6.049682617,2.124633789,4.706054688,29.88830566,27
"Blue",0.25,6.125,43.359375,13.2734375,9.5625,2.03125,84.859375,30,0,0.125,21.5,4.125,7.25,0.625,8.5,31
"Blue",0,0.125,31.875,6,22.625,0.625,19.5,30,0.00012207,0.812633514,44.99668121,26.01657295,13.33262253,0.721862793,56.29878807,33
"Blue",0,3,28.9375,7.6875,6.75,0.1875,23.9375,29,0,1.111690104,36.38892144,12.97899985,14.90279925,0.015278816,13.28480053,34
"Red",0.03125,1.451702118,38.31556129,27.29837036,13.55901337,2.131147385,44.54355049,32,0.03125,0.75,14.75,6.28125,5.8125,5.40625,38.625,34
"Blue",0.75,2.1875,28.8125,2.875,2.875,26.578125,170.53125,30,0,6.21875,8.109375,2.296875,2.1171875,1.984375,118.7890625,37
"Blue",1.017150879,0.338439941,25.3682251,8.399475098,3.457214355,4.844726563,82.8046875,32,0,0.58984375,24.52001953,14.46264648,7.198730469,0.337158203,17.41918945,36
"Red",0.015625,6.7890625,29.2109375,19.3515625,10.9296875,6.0625,166.4140625,38,1.0859375,2.048828125,18.24804688,10.71484375,8.021484375,3.953125,58.71875,26
"Red",0,1,47.125,4.5,6.125,5.75,70.75,31,0,4.65625,18.1953125,2.921875,1.3046875,12.296875,213.0234375,28
"Blue",0.125,1.375,28.625,12.25,14.75,2.375,59.625,29,0,0.5625,34.5,8.9375,11.5,11.75,155.375,29
"Red",0.21875,1,16.9375,6.34375,5.375,2.15625,82.40625,31,0,4.4375,19.15625,13.375,4.875,0.40625,43.1875,25
"Red",1.25,2.875,9.375,1.5,3.875,5.625,384.375,31,0.875,2.5,22.25,6.25,0.75,5.125,135.875,25
"Blue",0.040161133,1.108398438,21.00738525,7.963806152,16.9888916,6.086425781,23.91662598,34,0,0.234375,11.515625,1.65625,4.515625,1.828125,27.890625,26
"Red",0.7109375,2.948242188,9.000976563,0.98828125,0.275390625,5.993164063,186.5175781,30,0.421875,4.375,32.53125,12.2890625,15.15625,6.615234375,243.3925781,27
"Blue",0.0078125,0.280029297,33.28804016,19.50165558,2.493682861,5.619796753,25.87412262,35,0,0.9949646,12.61816406,4.027770996,2.20715332,6.011199951,21.95947266,34
"Red",0.001953125,2.889648438,47.20214844,14.47070313,9.342773438,12.53808594,258.5927734,30,1.004272461,4.383666992,22.42553711,8.500732422,8.587158203,20.19799805,439.3187256,29
"Blue",0.06640625,4.30859375,35.42578125,5.359375,4.74609375,5.078125,188.6054688,31,0.002264023,0.076229811,8.835149765,4.948714495,3.388115168,1.208953857,11.63533258,38
"Red",1.018554688,1.448242188,22.83398438,5.165039063,0.786132813,1.311523438,255.6923828,36,1.108398438,0.236328125,25.42578125,1.71484375,5.748046875,5.34375,126.953125,29
"Blue",0.40625,1.765625,6.609375,2.265625,1.453125,3.15625,51.078125,29,0.001037598,1.178970337,40.30889893,11.5381012,6.638801575,8.219200134,42.1985321,35
"Red",0.265625,4.140625,7.71875,4.546875,2.15625,3.234375,173.078125,32,0.390625,1.046875,45.828125,8.46875,6.765625,1.15625,51.75,28
"Blue",0.375,1.125,29.625,3.625,15.5,0,4.75,29,0.958007813,3.506835938,26.9140625,7.607421875,1.791015625,17.62695313,213.9609375,27
"Blue",0.37109375,1.608398438,38.69628906,8.200195313,12.62402344,7.568359375,81.56542969,32,0,1.5703125,18.9609375,2.9609375,2.0390625,0.6875,7.09375,27
"Red",1.01171875,1.869140625,28.72265625,8.458984375,3.927734375,0.99609375,50.02148438,30,0.068733215,4.607646942,32.35725021,21.94915771,24.91649628,12.42685318,119.9836617,31
"Blue",0.875,8.5,39.5,5.875,7.75,9.75,281.5,28,0.015701339,0.094784394,21.50351405,3.838385887,5.829299685,2.423024062,10.85031086,32
"Blue",0.01953125,11.80859375,66.6640625,17.91015625,8.6640625,33.109375,745.0820313,31,0.625,2.326171875,40.21289063,10.32177734,3.73828125,26.65380859,201.4833984,36
"Red",0.00390625,2.10546875,32.44140625,5.02734375,10.265625,1.109375,27.3203125,29,0,3.875,31.125,12.375,6.25,5.125,150.375,29
"Red",1.5625,1.3125,4.125,0,0.125,2.6875,100.9375,27,0.006378733,2.984228656,21.8941669,7.912354209,1.008932114,22.66125467,491.3202606,37
"Blue",0.125,2.664627075,38.06948853,15.40815735,4.87890625,10.8883667,147.9760132,35,0.56640625,2.806640625,32.7890625,5.0546875,2.767578125,5.986328125,227.1582031,35
"Red",0.0625,2.5,11.515625,2.59375,6.9453125,5.34375,260.5390625,33,0.065236092,1.015875816,16.84336376,5.288859367,9.330686569,1.523855209,33.1687603,31
"Red",0,0,18.5625,6.25,3.5,2.75,24.5,34,0.25,0.125,27.875,10.125,5.625,1.375,18.25,32
"Blue",0.546875,2.796875,34.171875,6.953125,3.65625,17.796875,144.515625,34,0.001953125,8.51953125,20.25,2.991210938,2.875976563,5.145507813,217.1416016,32
"Blue",1.024414063,7.116210938,25.54492188,15.57910156,6.352539063,13.49414063,143.9169922,29,0,2.484375,20.453125,11.40625,14.40625,0.515625,19.53125,29
"Red",0.001953125,1.166015625,12.06542969,4.17578125,1.467773438,5.796875,107.7617188,30,0.501953125,6.004882813,38.52636719,8.180664063,5.116210938,1.440429688,152.5390625,28
"Blue",0.0234375,0.565429688,23.65429688,10.83496094,8.012695313,8.739257813,109.2880859,34,0.098632813,0.567382813,13.00683594,13.97363281,3.368164063,1.90625,12.72851563,31
